cell,tissue,subtissue,cell_ontology_class,cell_ontology_id,free_annotation,cluster.ids,mouse.sex,mouse.id,tSNE_1,tSNE_2,plate.barcode,subsetA,subsetA_cluster.ids
N12.MAA000385.3_10_M.1.1,Fat,SCAT,myeloid cell,CL:0000763,myeloid cell,8,M,3_10_M,-20.908283422144294,-20.918378527774863,MAA000385,FALSE,NA
N12.MAA000386.3_11_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_11_M,23.742677753672282,-18.74139590715411,MAA000386,FALSE,NA
N12.MAA000388.3_11_M.1.1,Fat,GAT,myeloid cell,CL:0000763,myeloid cell,1,M,3_11_M,15.5247385679092,34.361807612136786,MAA000388,FALSE,NA
N12.MAA000439.3_10_M.1.1,Fat,GAT,myeloid cell,CL:0000763,myeloid cell,1,M,3_10_M,-2.7661856195704466,35.59124470129333,MAA000439,FALSE,NA
N12.MAA000441.3_10_M.1.1,Fat,BAT,B cell,CL:0000236,B cell,4,M,3_10_M,-10.402642890104945,-4.241883056828074,MAA000441,FALSE,NA
N12.MAA000554.3_8_M.1.1,Fat,GAT,myeloid cell,CL:0000763,myeloid cell,1,M,3_8_M,17.12135469976692,38.80687578557817,MAA000554,FALSE,NA
N12.MAA000556.3_9_M.1.1,Fat,BAT,B cell,CL:0000236,B cell,4,M,3_9_M,-3.3699322259524775,-1.884012562933446,MAA000556,FALSE,NA
N12.MAA000877.3_11_M.1.1,Fat,MAT,T cell,CL:0000084,NA,5,M,3_11_M,-35.10470870625269,-0.15803652895220674,MAA000877,TRUE,2
N12.MAA000913.3_9_M.1.1,Fat,GAT,NA,NA,NA,5,M,3_9_M,-47.37067993738611,-7.213458637453612,MAA000913,TRUE,5
N12.MAA000934.3_9_M.1.1,Fat,SCAT,natural killer cell,CL:0000623,NA,5,M,3_9_M,-35.30170213804455,7.624365399142637,MAA000934,TRUE,3
N13.B000127.3_38_F.1.1,Fat,SCAT,myeloid cell,CL:0000763,myeloid cell,1,F,3_38_F,4.516966820245707,21.43630107481897,B000127,FALSE,NA
N13.B001960.3_56_F.1.1,Fat,BAT,T cell,CL:0000084,NA,5,F,3_56_F,-43.6764257459035,-9.557534842905056,B001960,TRUE,1
N13.B002314.3_56_F.1.1,Fat,MAT,T cell,CL:0000084,NA,5,F,3_56_F,-40.56273464265588,-3.93137019194556,B002314,TRUE,1
N13.B002707.3_39_F.1.1,Fat,BAT,myeloid cell,CL:0000763,myeloid cell,8,F,3_39_F,-27.59467008078567,-24.674165152806303,B002707,FALSE,NA
N13.B002955.3_56_F.1.1,Fat,GAT,myeloid cell,CL:0000763,myeloid cell,1,F,3_56_F,11.819975036185946,36.79442035318948,B002955,FALSE,NA
N13.D043520.3_39_F.1.1,Fat,MAT,myeloid cell,CL:0000763,myeloid cell,1,F,3_39_F,16.69567026867503,38.559628675088895,D043520,FALSE,NA
N13.D043526.3_39_F.1.1,Fat,SCAT,myeloid cell,CL:0000763,myeloid cell,1,F,3_39_F,-4.514550474037573,28.612569164583565,D043526,FALSE,NA
N13.D045058.3_39_F.1.1,Fat,GAT,myeloid cell,CL:0000763,myeloid cell,1,F,3_39_F,-2.3783606621467066,20.760355237013087,D045058,FALSE,NA
N13.MAA000386.3_11_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_11_M,-13.956458828881114,-38.384858780860014,MAA000386,FALSE,NA
N13.MAA000439.3_10_M.1.1,Fat,GAT,NA,NA,NA,5,M,3_10_M,-45.830862185211714,-0.4790454260844795,MAA000439,TRUE,5
N13.MAA000441.3_10_M.1.1,Fat,BAT,myeloid cell,CL:0000763,myeloid cell,8,M,3_10_M,-22.476184834522765,-21.96988961770719,MAA000441,FALSE,NA
N13.MAA000442.3_11_M.1.1,Fat,BAT,B cell,CL:0000236,B cell,4,M,3_11_M,-19.137873245776234,-10.124510977898018,MAA000442,FALSE,NA
N13.MAA000531.3_8_M.1.1,Fat,MAT,T cell,CL:0000084,NA,5,M,3_8_M,-39.586920783366516,-0.0848090343486104,MAA000531,TRUE,1
N13.MAA000556.3_9_M.1.1,Fat,BAT,B cell,CL:0000236,B cell,4,M,3_9_M,-12.135073715534865,-2.6895353748261734,MAA000556,FALSE,NA
N13.MAA000877.3_11_M.1.1,Fat,MAT,T cell,CL:0000084,NA,5,M,3_11_M,-33.9333775835166,2.0235800003371742,MAA000877,TRUE,2
N13.MAA000913.3_9_M.1.1,Fat,GAT,myeloid cell,CL:0000763,myeloid cell,1,M,3_9_M,-2.8920987949497543,26.855247723894976,MAA000913,FALSE,NA
N14.B000127.3_38_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_38_F,22.037358368174033,-14.21676187032204,B000127,FALSE,NA
N14.B001216.3_38_F.1.1,Fat,BAT,myeloid cell,CL:0000763,myeloid cell,8,F,3_38_F,-29.328378337508923,-26.596450295742752,B001216,FALSE,NA
N14.B001960.3_56_F.1.1,Fat,BAT,myeloid cell,CL:0000763,myeloid cell,8,F,3_56_F,-29.497167548573035,-26.828740836846347,B001960,FALSE,NA
N14.B002314.3_56_F.1.1,Fat,MAT,myeloid cell,CL:0000763,myeloid cell,1,F,3_56_F,-3.9078601764091956,29.832738163955486,B002314,FALSE,NA
N14.B002707.3_39_F.1.1,Fat,BAT,T cell,CL:0000084,NA,5,F,3_39_F,-37.759139245799645,-0.06892086254634457,B002707,TRUE,1
N14.B002954.3_56_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_56_F,18.17096360533095,-9.075057482925283,B002954,FALSE,NA
N14.B002955.3_56_F.1.1,Fat,GAT,myeloid cell,CL:0000763,myeloid cell,1,F,3_56_F,1.3733805988383123,31.61069095785753,B002955,FALSE,NA
N14.D043520.3_39_F.1.1,Fat,MAT,myeloid cell,CL:0000763,myeloid cell,1,F,3_39_F,3.1581422299957125,27.794084033119955,D043520,FALSE,NA
N14.D043526.3_39_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,F,3_39_F,6.371548590613312,-23.23746419100817,D043526,FALSE,NA
N14.D045058.3_39_F.1.1,Fat,GAT,myeloid cell,CL:0000763,myeloid cell,1,F,3_39_F,4.065906121546386,35.62118491826346,D045058,FALSE,NA
N14.MAA000385.3_10_M.1.1,Fat,SCAT,B cell,CL:0000236,B cell,4,M,3_10_M,-27.529613928587334,-1.0008542302330667,MAA000385,FALSE,NA
N14.MAA000386.3_11_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_11_M,16.49099120041161,-23.16093181395116,MAA000386,FALSE,NA
N14.MAA000439.3_10_M.1.1,Fat,GAT,myeloid cell,CL:0000763,myeloid cell,8,M,3_10_M,-21.43737284628976,-21.896830260686276,MAA000439,FALSE,NA
N14.MAA000441.3_10_M.1.1,Fat,BAT,myeloid cell,CL:0000763,myeloid cell,6,M,3_10_M,11.90615027125198,9.081797844576032,MAA000441,FALSE,NA
N14.MAA000442.3_11_M.1.1,Fat,BAT,myeloid cell,CL:0000763,myeloid cell,8,M,3_11_M,-22.848626889540625,-21.349107896594887,MAA000442,FALSE,NA
N14.MAA000554.3_8_M.1.1,Fat,GAT,myeloid cell,CL:0000763,myeloid cell,1,M,3_8_M,-3.671584671666294,26.386398019243554,MAA000554,FALSE,NA
N14.MAA000556.3_9_M.1.1,Fat,BAT,B cell,CL:0000236,B cell,4,M,3_9_M,-13.88153840111509,-4.405034541569499,MAA000556,FALSE,NA
N14.MAA000877.3_11_M.1.1,Fat,MAT,B cell,CL:0000236,B cell,4,M,3_11_M,-10.007437488392268,-5.253299830511905,MAA000877,FALSE,NA
N14.MAA000934.3_9_M.1.1,Fat,SCAT,B cell,CL:0000236,B cell,4,M,3_9_M,-17.575809557142577,-4.49694433327064,MAA000934,FALSE,NA
N15.B000127.3_38_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_38_F,35.61499129896314,6.843727593954542,B000127,FALSE,NA
N15.B001960.3_56_F.1.1,Fat,BAT,B cell,CL:0000236,B cell,4,F,3_56_F,-3.6569878847462505,-5.329427229623403,B001960,FALSE,NA
N15.B002314.3_56_F.1.1,Fat,MAT,myeloid cell,CL:0000763,myeloid cell,1,F,3_56_F,1.8069554483136658,30.100713884380625,B002314,FALSE,NA
N15.B002707.3_39_F.1.1,Fat,BAT,B cell,CL:0000236,B cell,4,F,3_39_F,-7.484722383062565,-1.6155071183138223,B002707,FALSE,NA
N15.B002954.3_56_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_56_F,11.366349071382698,-18.07022675336231,B002954,FALSE,NA
N15.D043526.3_39_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_39_F,28.864650302696294,-16.085579903293233,D043526,FALSE,NA
N15.D045064.3_38_F.1.1,Fat,MAT,myeloid cell,CL:0000763,myeloid cell,6,F,3_38_F,17.092117885147793,15.964392118132414,D045064,FALSE,NA
N15.MAA000385.3_10_M.1.1,Fat,SCAT,B cell,CL:0000236,B cell,4,M,3_10_M,-22.902479498359284,-9.686808687860756,MAA000385,FALSE,NA
N15.MAA000386.3_11_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_11_M,18.587014624595078,-22.873903091049563,MAA000386,FALSE,NA
N15.MAA000388.3_11_M.1.1,Fat,GAT,myeloid cell,CL:0000763,myeloid cell,1,M,3_11_M,4.117168177909751,30.437044937503096,MAA000388,FALSE,NA
N15.MAA000441.3_10_M.1.1,Fat,BAT,B cell,CL:0000236,B cell,4,M,3_10_M,-18.698330872437754,-7.42248433786654,MAA000441,FALSE,NA
N15.MAA000442.3_11_M.1.1,Fat,BAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_11_M,11.220600949928086,-15.829250882084809,MAA000442,FALSE,NA
N15.MAA000510.3_8_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_8_M,21.128085584369565,-18.604708686657535,MAA000510,FALSE,NA
N15.MAA000531.3_8_M.1.1,Fat,MAT,natural killer cell,CL:0000623,NA,5,M,3_8_M,-39.9675690404428,6.719578424081361,MAA000531,TRUE,3
N15.MAA000554.3_8_M.1.1,Fat,GAT,myeloid cell,CL:0000763,myeloid cell,1,M,3_8_M,0.5374478217795389,20.56781874127417,MAA000554,FALSE,NA
N15.MAA000556.3_9_M.1.1,Fat,BAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_9_M,12.95361265774828,-10.516423429511464,MAA000556,FALSE,NA
N15.MAA000877.3_11_M.1.1,Fat,MAT,B cell,CL:0000236,B cell,4,M,3_11_M,0.6147303222100917,-1.3516175592132655,MAA000877,FALSE,NA
N15.MAA000913.3_9_M.1.1,Fat,GAT,myeloid cell,CL:0000763,myeloid cell,1,M,3_9_M,14.10780150770094,37.45984014893802,MAA000913,FALSE,NA
N15.MAA000914.3_9_M.1.1,Fat,MAT,myeloid cell,CL:0000763,myeloid cell,1,M,3_9_M,-5.09323297030993,29.92237781554613,MAA000914,FALSE,NA
N16.B000127.3_38_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,7,F,3_38_F,37.95853028681771,13.620541006431017,B000127,FALSE,NA
N16.B001216.3_38_F.1.1,Fat,BAT,B cell,CL:0000236,B cell,4,F,3_38_F,3.9277781004266243,-0.55007476354496,B001216,FALSE,NA
N16.B001960.3_56_F.1.1,Fat,BAT,B cell,CL:0000236,B cell,4,F,3_56_F,-7.700734739828282,-0.7940733705753185,B001960,FALSE,NA
N16.B002314.3_56_F.1.1,Fat,MAT,myeloid cell,CL:0000763,myeloid cell,1,F,3_56_F,-0.568899790454391,26.401364258833816,B002314,FALSE,NA
N16.B002707.3_39_F.1.1,Fat,BAT,B cell,CL:0000236,B cell,4,F,3_39_F,-6.468033503737506,-1.2846163762143628,B002707,FALSE,NA
N16.B002954.3_56_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,F,3_56_F,9.468477937105662,-26.75973954589773,B002954,FALSE,NA
N16.B002955.3_56_F.1.1,Fat,GAT,myeloid cell,CL:0000763,myeloid cell,1,F,3_56_F,7.44641374946907,28.771903780271163,B002955,FALSE,NA
N16.D043520.3_39_F.1.1,Fat,MAT,NA,NA,NA,5,F,3_39_F,-48.05633341416557,-8.598696569600675,D043520,TRUE,5
N16.D043526.3_39_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,F,3_39_F,9.679584518329978,-27.94612148863804,D043526,FALSE,NA
N16.D045067.3_38_F.1.1,Fat,GAT,myeloid cell,CL:0000763,myeloid cell,1,F,3_38_F,17.395350556046328,37.61349272909023,D045067,FALSE,NA
N16.MAA000385.3_10_M.1.1,Fat,SCAT,myeloid cell,CL:0000763,myeloid cell,6,M,3_10_M,9.896110724025329,9.911362787351083,MAA000385,FALSE,NA
N16.MAA000386.3_11_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_11_M,-0.8576548834799257,-36.246211213080315,MAA000386,FALSE,NA
N16.MAA000439.3_10_M.1.1,Fat,GAT,myeloid cell,CL:0000763,myeloid cell,8,M,3_10_M,-20.353355879353707,-20.868945107925267,MAA000439,FALSE,NA
N16.MAA000441.3_10_M.1.1,Fat,BAT,myeloid cell,CL:0000763,myeloid cell,8,M,3_10_M,-22.721405582499603,-21.9116277609804,MAA000441,FALSE,NA
N16.MAA000510.3_8_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_8_M,9.923679888877775,-20.862328830169425,MAA000510,FALSE,NA
N16.MAA000531.3_8_M.1.1,Fat,MAT,myeloid cell,CL:0000763,myeloid cell,1,M,3_8_M,10.778085375718918,24.66499013237513,MAA000531,FALSE,NA
N16.MAA000554.3_8_M.1.1,Fat,GAT,myeloid cell,CL:0000763,myeloid cell,1,M,3_8_M,8.285952217463052,25.03732572582265,MAA000554,FALSE,NA
N16.MAA000877.3_11_M.1.1,Fat,MAT,T cell,CL:0000084,NA,5,M,3_11_M,-36.03927371409952,-0.4802846021720361,MAA000877,TRUE,1
N16.MAA000913.3_9_M.1.1,Fat,GAT,myeloid cell,CL:0000763,myeloid cell,1,M,3_9_M,16.012909382331866,39.238395803245886,MAA000913,FALSE,NA
N16.MAA000914.3_9_M.1.1,Fat,MAT,B cell,CL:0000236,B cell,4,M,3_9_M,-11.649661513835598,-6.7226890230896545,MAA000914,FALSE,NA
N16.MAA000934.3_9_M.1.1,Fat,SCAT,natural killer cell,CL:0000623,NA,5,M,3_9_M,-33.43627973219741,7.160280914066777,MAA000934,TRUE,3
N17.D043526.3_39_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_39_F,3.651240934079281,-20.652157023734315,D043526,FALSE,NA
N17.MAA000385.3_10_M.1.1,Fat,SCAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_10_M,-14.441104321682928,18.164936862914843,MAA000385,FALSE,NA
N17.MAA000386.3_11_M.1.1,Fat,SCAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_11_M,-9.367009305856332,18.884218078184258,MAA000386,FALSE,NA
N17.MAA000439.3_10_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_10_M,-12.605077229327309,-34.03386667242402,MAA000439,FALSE,NA
N17.MAA000510.3_8_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_8_M,21.597296281498167,-19.721788300891646,MAA000510,FALSE,NA
N17.MAA000531.3_8_M.1.1,Fat,MAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_8_M,-20.953805181498495,14.205116623017604,MAA000531,FALSE,NA
N17.MAA000877.3_11_M.1.1,Fat,MAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_11_M,-10.62202011506061,16.137252282014803,MAA000877,FALSE,NA
N17.MAA000913.3_9_M.1.1,Fat,GAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_9_M,-16.63613358887519,23.90491467304876,MAA000913,FALSE,NA
N18.B000127.3_38_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,7,F,3_38_F,34.565633098941035,18.81467708023812,B000127,FALSE,NA
N18.B002954.3_56_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_56_F,28.026680911951516,-14.582483023144416,B002954,FALSE,NA
N18.D043526.3_39_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,F,3_39_F,7.697821156350453,-28.555179861976395,D043526,FALSE,NA
N18.MAA000386.3_11_M.1.1,Fat,SCAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_11_M,-25.942123802266327,21.133064049275212,MAA000386,FALSE,NA
N18.MAA000439.3_10_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_10_M,-6.18930502098388,-33.70576125848967,MAA000439,FALSE,NA
N18.MAA000510.3_8_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_8_M,27.162607149269547,0.4271155239312751,MAA000510,FALSE,NA
N18.MAA000554.3_8_M.1.1,Fat,GAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_8_M,-13.797935392263197,21.905544922119724,MAA000554,FALSE,NA
N18.MAA000556.3_9_M.1.1,Fat,BAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_9_M,24.33067690822833,1.7123935742201768,MAA000556,FALSE,NA
N18.MAA000914.3_9_M.1.1,Fat,MAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_9_M,-26.386436602493102,21.686127086105735,MAA000914,FALSE,NA
N18.MAA000934.3_9_M.1.1,Fat,SCAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_9_M,-27.318062888338655,16.882033491322897,MAA000934,FALSE,NA
N19.B000127.3_38_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,7,F,3_38_F,36.63238273507293,14.4588996963112,B000127,FALSE,NA
N19.D043526.3_39_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_39_F,20.312630099954642,-12.523205357559435,D043526,FALSE,NA
N19.MAA000388.3_11_M.1.1,Fat,GAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_11_M,-18.571298739990475,11.687283086000475,MAA000388,FALSE,NA
N19.MAA000441.3_10_M.1.1,Fat,BAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_10_M,-21.65512179435653,13.653142097605432,MAA000441,FALSE,NA
N19.MAA000510.3_8_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_8_M,1.3252368509323416,-30.802650845581557,MAA000510,FALSE,NA
N19.MAA000554.3_8_M.1.1,Fat,GAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_8_M,-26.234244279580068,18.250184316069085,MAA000554,FALSE,NA
N19.MAA000556.3_9_M.1.1,Fat,BAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_9_M,19.90662816158939,4.227871688718183,MAA000556,FALSE,NA
N19.MAA000914.3_9_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_9_M,14.518062477118702,-18.80788713860539,MAA000914,FALSE,NA
N2.B000127.3_38_F.1.1,Fat,SCAT,endothelial cell,CL:0000115,endothelial cell,2,F,3_38_F,-7.796514405858099,13.741213672230712,B000127,FALSE,NA
N2.B002314.3_56_F.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_56_F,1.6833289059147862,-16.92130388439472,B002314,FALSE,NA
N2.B002954.3_56_F.1.1,Fat,SCAT,endothelial cell,CL:0000115,endothelial cell,2,F,3_56_F,0.8438849187378245,7.794342148897804,B002954,FALSE,NA
N2.D043526.3_39_F.1.1,Fat,SCAT,endothelial cell,CL:0000115,endothelial cell,2,F,3_39_F,-16.121924697779743,14.800145748370296,D043526,FALSE,NA
N2.D045058.3_39_F.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,F,3_39_F,1.6757502582960082,-25.00528546651338,D045058,FALSE,NA
N2.MAA000386.3_11_M.1.1,Fat,SCAT,myeloid cell,CL:0000763,myeloid cell,1,M,3_11_M,10.529004524365881,41.8045723163401,MAA000386,FALSE,NA
N2.MAA000510.3_8_M.1.1,Fat,SCAT,B cell,CL:0000236,B cell,4,M,3_8_M,-6.360473232774615,-6.841961730981914,MAA000510,FALSE,NA
N2.MAA000531.3_8_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_8_M,22.65461774824012,-8.78098250603195,MAA000531,FALSE,NA
N2.MAA000554.3_8_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_8_M,32.01814747050101,7.830802876854939,MAA000554,FALSE,NA
N2.MAA000877.3_11_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_11_M,22.77009065382013,-9.50720172283833,MAA000877,FALSE,NA
N2.MAA000913.3_9_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_9_M,11.16624554717847,-10.310363772849021,MAA000913,FALSE,NA
N2.MAA000914.3_9_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_9_M,27.599464687844737,1.6235707612007049,MAA000914,FALSE,NA
N20.B000127.3_38_F.1.1,Fat,SCAT,NA,NA,"NA",9,F,3_38_F,6.817586358434187,-56.66561897325854,B000127,FALSE,NA
N20.B001216.3_38_F.1.1,Fat,BAT,endothelial cell,CL:0000115,endothelial cell,2,F,3_38_F,-1.5999842292227098,7.1082062684155956,B001216,FALSE,NA
N20.B002954.3_56_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_56_F,26.652925029285136,-16.58405984885719,B002954,FALSE,NA
N20.D043526.3_39_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_39_F,26.936752264711764,-17.725340995707104,D043526,FALSE,NA
N20.MAA000386.3_11_M.1.1,Fat,SCAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_11_M,-20.363308610554245,25.047758538962277,MAA000386,FALSE,NA
N20.MAA000439.3_10_M.1.1,Fat,GAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_10_M,-28.443016824300518,20.516918011102177,MAA000439,FALSE,NA
N20.MAA000510.3_8_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_8_M,14.153562435913992,-24.554052627120562,MAA000510,FALSE,NA
N20.MAA000554.3_8_M.1.1,Fat,GAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_8_M,-26.732260236135087,21.14820896350937,MAA000554,FALSE,NA
N20.MAA000877.3_11_M.1.1,Fat,MAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_11_M,-15.694612362600282,23.598402750059062,MAA000877,FALSE,NA
N20.MAA000913.3_9_M.1.1,Fat,GAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_9_M,-19.40643683886123,19.83052311755706,MAA000913,FALSE,NA
N20.MAA000914.3_9_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_9_M,7.2216936423122835,-16.88134872831619,MAA000914,FALSE,NA
N21.B000127.3_38_F.1.1,Fat,SCAT,NA,NA,"NA",9,F,3_38_F,6.018973037265797,-56.884387463276795,B000127,FALSE,NA
N21.B002707.3_39_F.1.1,Fat,BAT,endothelial cell,CL:0000115,endothelial cell,2,F,3_39_F,-11.145385435174056,19.813685769628613,B002707,FALSE,NA
N21.B002954.3_56_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,7,F,3_56_F,32.243950204883006,14.852989043075914,B002954,FALSE,NA
N21.D043526.3_39_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_39_F,35.3521404510174,-1.2626778141224277,D043526,FALSE,NA
N21.MAA000385.3_10_M.1.1,Fat,SCAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_10_M,-20.397977139072008,4.635338669834209,MAA000385,FALSE,NA
N21.MAA000386.3_11_M.1.1,Fat,SCAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_11_M,-5.520118065186037,6.5899103615269645,MAA000386,FALSE,NA
N21.MAA000510.3_8_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_8_M,18.67901902619563,-23.17615750996976,MAA000510,FALSE,NA
N21.MAA000556.3_9_M.1.1,Fat,BAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_9_M,18.210158296227306,-0.7146422876204214,MAA000556,FALSE,NA
N21.MAA000877.3_11_M.1.1,Fat,MAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_11_M,0.942656730094702,5.9410116591777165,MAA000877,FALSE,NA
N21.MAA000913.3_9_M.1.1,Fat,GAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_9_M,-17.642153054371754,12.333799128217178,MAA000913,FALSE,NA
N21.MAA000914.3_9_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_9_M,-14.101077979425883,-38.76462841650354,MAA000914,FALSE,NA
N22.B000127.3_38_F.1.1,Fat,SCAT,NA,NA,"NA",9,F,3_38_F,6.749250391734152,-56.68495797912996,B000127,FALSE,NA
N22.B002954.3_56_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_56_F,5.745743838149621,-10.560347682728887,B002954,FALSE,NA
N22.D043526.3_39_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_39_F,12.83553150606277,-27.82485722855927,D043526,FALSE,NA
N22.MAA000386.3_11_M.1.1,Fat,SCAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_11_M,0.6538279450866684,6.572552135669833,MAA000386,FALSE,NA
N22.MAA000388.3_11_M.1.1,Fat,GAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_11_M,-18.33495342538019,24.343193888294472,MAA000388,FALSE,NA
N22.MAA000439.3_10_M.1.1,Fat,GAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_10_M,-20.547698942789697,4.847080331268706,MAA000439,FALSE,NA
N22.MAA000531.3_8_M.1.1,Fat,MAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_8_M,-18.55766035244945,13.770670553095869,MAA000531,FALSE,NA
N22.MAA000913.3_9_M.1.1,Fat,GAT,B cell,CL:0000236,B cell,4,M,3_9_M,-16.291649597613947,-6.934274052448201,MAA000913,FALSE,NA
