cell,tissue,subtissue,cell_ontology_class,cell_ontology_id,free_annotation,cluster.ids,mouse.sex,mouse.id,tSNE_1,tSNE_2,plate.barcode,subsetA,subsetA_cluster.ids
N14.MAA000930.3_8_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-7.681263884362024,-14.150165503934208,MAA000930,FALSE,NA
N14.MAA000942.3_8_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,3,M,3_8_M,10.869406995910227,-28.04036559617228,MAA000942,FALSE,NA
N14.MAA001856.3_39_F.1.1,Brain_Non-Myeloid,Cerebellum,oligodendrocyte precursor cell,CL:0002453,NA,4,F,3_39_F,18.93794220136481,-16.433415888862047,MAA001856,FALSE,NA
N14.MAA001894.3_39_F.1.1,Brain_Non-Myeloid,Cortex,astrocyte of the cerebral cortex,CL:0002605,NA,2,F,3_39_F,24.883524521283928,19.81319231425994,MAA001894,TRUE,3
N15.B003728.3_56_F.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,7,F,3_56_F,1.4633959675775936,-0.2912745219957245,B003728,FALSE,NA
N15.MAA000553.3_10_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte precursor cell,CL:0002453,NA,4,M,3_10_M,15.492482416205688,-17.02634651908541,MAA000553,FALSE,NA
N15.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_10_M,17.60140736058211,17.530826562949585,MAA000560,TRUE,1
N15.MAA000578.3_10_M.1.1,Brain_Non-Myeloid,Cerebellum,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-14.40813812901108,-15.086258994532084,MAA000578,FALSE,NA
N15.MAA000581.3_10_M.1.1,Brain_Non-Myeloid,Cerebellum,endothelial cell,CL:0000115,NA,1,M,3_10_M,-23.58910060956616,14.121053173660687,MAA000581,FALSE,NA
N15.MAA000926.3_9_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-16.84200216138816,-20.43518230605054,MAA000926,FALSE,NA
N15.MAA000928.3_9_M.1.1,Brain_Non-Myeloid,Cerebellum,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-10.802197286963246,-26.602164563453425,MAA000928,FALSE,NA
N15.MAA000935.3_8_M.1.1,Brain_Non-Myeloid,Hippocampus,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_8_M,17.70458554433466,13.310545379726536,MAA000935,TRUE,1
N15.MAA000940.3_8_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-12.924386759087149,-10.873338527514594,MAA000940,FALSE,NA
N15.MAA000942.3_8_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-2.4004005434122138,-10.88889349229906,MAA000942,FALSE,NA
N15.MAA000944.3_9_M.1.1,Brain_Non-Myeloid,Cortex,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_9_M,20.684447130201956,21.82666623703429,MAA000944,TRUE,3
N15.MAA000947.3_9_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-8.441055669909462,-12.438789180484294,MAA000947,FALSE,NA
N16.MAA000564.3_10_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,3,M,3_10_M,3.5205934133807677,-29.477791519203823,MAA000564,FALSE,NA
N16.MAA000581.3_10_M.1.1,Brain_Non-Myeloid,Cerebellum,endothelial cell,CL:0000115,NA,1,M,3_10_M,-20.611933922748136,21.372289063341203,MAA000581,FALSE,NA
N16.MAA000641.3_9_M.1.1,Brain_Non-Myeloid,Cerebellum,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-17.25887469583661,-19.18811316268562,MAA000641,FALSE,NA
N16.MAA000923.3_9_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,3,M,3_9_M,7.283781608260119,-29.196930838047688,MAA000923,FALSE,NA
N16.MAA000925.3_9_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-15.115118736365455,-0.8812502828918211,MAA000925,FALSE,NA
N16.MAA000926.3_9_M.1.1,Brain_Non-Myeloid,Cortex,endothelial cell,CL:0000115,NA,1,M,3_9_M,-17.82378947124717,24.81839323201434,MAA000926,FALSE,NA
N16.MAA000941.3_8_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte precursor cell,CL:0002453,NA,4,M,3_8_M,15.388857420649966,-16.53515459995368,MAA000941,FALSE,NA
N17.B003277.3_39_F.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,7,F,3_39_F,1.3084595686666223,2.114258270718119,B003277,FALSE,NA
N17.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_10_M,22.237565996244548,19.906310569873853,MAA000560,TRUE,3
N17.MAA000564.3_10_M.1.1,Brain_Non-Myeloid,Striatum,brain pericyte,CL:2000043,NA,8,M,3_10_M,4.835626398281154,22.383420712259333,MAA000564,FALSE,NA
N17.MAA000581.3_10_M.1.1,Brain_Non-Myeloid,Cerebellum,endothelial cell,CL:0000115,NA,1,M,3_10_M,-15.24671345685966,26.82079210849909,MAA000581,FALSE,NA
N17.MAA000925.3_9_M.1.1,Brain_Non-Myeloid,Striatum,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_9_M,23.725890763721704,15.353422374917898,MAA000925,TRUE,3
N17.MAA001894.3_39_F.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,F,3_39_F,-6.339994575989322,-10.63164001219246,MAA001894,FALSE,NA
N18.B003277.3_39_F.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,7,F,3_39_F,6.292690242790376,0.8506354852022074,B003277,FALSE,NA
N18.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_10_M,12.101709755178787,9.685886615106813,MAA000560,TRUE,2
N18.MAA000561.3_10_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,7,M,3_10_M,2.0336002264467146,-6.239451594450994,MAA000561,FALSE,NA
N18.MAA000564.3_10_M.1.1,Brain_Non-Myeloid,Striatum,endothelial cell,CL:0000115,NA,1,M,3_10_M,-19.18912182661199,17.58765573712312,MAA000564,FALSE,NA
N18.MAA000581.3_10_M.1.1,Brain_Non-Myeloid,Cerebellum,endothelial cell,CL:0000115,NA,1,M,3_10_M,-13.797772119583854,26.67353840725415,MAA000581,FALSE,NA
N18.MAA000923.3_9_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-13.295266093477382,-21.762904492698407,MAA000923,FALSE,NA
N18.MAA000926.3_9_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,3,M,3_9_M,-1.3365140597018188,-23.90395734230019,MAA000926,FALSE,NA
N18.MAA000928.3_9_M.1.1,Brain_Non-Myeloid,Cerebellum,endothelial cell,CL:0000115,NA,1,M,3_9_M,-4.839306897689776,24.248947676545217,MAA000928,FALSE,NA
N18.MAA000942.3_8_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-2.7670208301774633,-11.109660429078911,MAA000942,FALSE,NA
N18.MAA000944.3_9_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-17.56144841242818,-3.463557806353769,MAA000944,FALSE,NA
N19.B003728.3_56_F.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,7,F,3_56_F,0.5469049405869357,-1.7394845566719612,B003728,FALSE,NA
N19.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_10_M,13.213546578135224,10.985847051364166,MAA000560,TRUE,1
N19.MAA000563.3_10_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-9.782823049099587,-5.158530013027312,MAA000563,FALSE,NA
N19.MAA000581.3_10_M.1.1,Brain_Non-Myeloid,Cerebellum,neuron,CL:0000540,excitatory neurons and some neuronal stem cells,6,M,3_10_M,30.03283249366318,-6.416242461130955,MAA000581,FALSE,NA
N19.MAA000638.3_9_M.1.1,Brain_Non-Myeloid,Cerebellum,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-4.055498711814162,2.742383622720314,MAA000638,FALSE,NA
N19.MAA000923.3_9_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-16.369023970428895,-15.126892156985566,MAA000923,FALSE,NA
N19.MAA000944.3_9_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-17.746347546550798,-5.306157751198057,MAA000944,FALSE,NA
N19.MAA000947.3_9_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte precursor cell,CL:0002453,NA,4,M,3_9_M,21.838050944639686,-17.407696291993396,MAA000947,FALSE,NA
N19.MAA001854.3_38_F.1.1,Brain_Non-Myeloid,Cerebellum,oligodendrocyte,CL:0000128,NA,0,F,3_38_F,-12.582867020696414,-1.3791341698261814,MAA001854,FALSE,NA
N19.MAA001894.3_39_F.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,F,3_39_F,-8.710220071016218,-20.58897497311076,MAA001894,FALSE,NA
N2.B003728.3_56_F.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,7,F,3_56_F,4.195249189713262,2.9366988533692227,B003728,FALSE,NA
N2.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_10_M,20.967330789568802,14.429780892834941,MAA000560,TRUE,3
N2.MAA000564.3_10_M.1.1,Brain_Non-Myeloid,Striatum,endothelial cell,CL:0000115,NA,1,M,3_10_M,-22.27772991656861,12.393152624905142,MAA000564,FALSE,NA
N2.MAA000641.3_9_M.1.1,Brain_Non-Myeloid,Cerebellum,oligodendrocyte,CL:0000128,NA,7,M,3_9_M,3.303455175458082,-1.1508416442194453,MAA000641,FALSE,NA
N2.MAA000923.3_9_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-13.674593741717512,-18.6269971139678,MAA000923,FALSE,NA
N2.MAA000932.3_11_M.1.1,Brain_Non-Myeloid,Hippocampus,endothelial cell,CL:0000115,NA,1,M,3_11_M,-21.038106004206345,18.39453897916999,MAA000932,FALSE,NA
N2.MAA001894.3_39_F.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,F,3_39_F,-7.368261319226459,-16.35319533556277,MAA001894,FALSE,NA
N20.MAA000561.3_10_M.1.1,Brain_Non-Myeloid,Cortex,neuron,CL:0000540,excitatory neurons and some neuronal stem cells,6,M,3_10_M,35.36137239447356,1.3442314754002573,MAA000561,FALSE,NA
N20.MAA000578.3_10_M.1.1,Brain_Non-Myeloid,Cerebellum,oligodendrocyte,CL:0000128,NA,3,M,3_10_M,10.303869311264371,-28.376956613760747,MAA000578,FALSE,NA
N20.MAA000581.3_10_M.1.1,Brain_Non-Myeloid,Cerebellum,endothelial cell,CL:0000115,NA,1,M,3_10_M,-22.601566862890632,16.25277136796518,MAA000581,FALSE,NA
N20.MAA000925.3_9_M.1.1,Brain_Non-Myeloid,Striatum,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_9_M,10.674317710690094,3.750721180365108,MAA000925,TRUE,4
N20.MAA000935.3_8_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-14.725626854277667,-6.264427636182606,MAA000935,FALSE,NA
N20.MAA000940.3_8_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,3,M,3_8_M,2.7061133952710286,-29.352644334753887,MAA000940,FALSE,NA
N20.MAA000947.3_9_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,3,M,3_9_M,0.046894306637734806,-28.962850300620683,MAA000947,FALSE,NA
N20.MAA001894.3_39_F.1.1,Brain_Non-Myeloid,Cortex,astrocyte of the cerebral cortex,CL:0002605,NA,2,F,3_39_F,11.328124033734236,9.617315999735744,MAA001894,TRUE,2
N21.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,1.451294956155106,-17.37738684546822,MAA000560,FALSE,NA
N21.MAA000561.3_10_M.1.1,Brain_Non-Myeloid,Cortex,endothelial cell,CL:0000115,NA,5,M,3_10_M,-3.7591627448445233,35.951037301935536,MAA000561,FALSE,NA
N21.MAA000564.3_10_M.1.1,Brain_Non-Myeloid,Striatum,endothelial cell,CL:0000115,NA,1,M,3_10_M,-18.934503425158162,14.474575297950755,MAA000564,FALSE,NA
N21.MAA000581.3_10_M.1.1,Brain_Non-Myeloid,Cerebellum,endothelial cell,CL:0000115,NA,1,M,3_10_M,-18.05990488204686,23.894130177139587,MAA000581,FALSE,NA
N21.MAA000641.3_9_M.1.1,Brain_Non-Myeloid,Cerebellum,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-16.455726292019687,-19.776274821759923,MAA000641,FALSE,NA
N21.MAA000923.3_9_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-19.422269648888125,-7.199988209357324,MAA000923,FALSE,NA
N21.MAA000926.3_9_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-12.810065259983892,-23.250459328855005,MAA000926,FALSE,NA
N21.MAA000930.3_8_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-10.34935621988302,-17.914896250249726,MAA000930,FALSE,NA
N21.MAA000941.3_8_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,3,M,3_8_M,11.81805529397953,-25.367158791423133,MAA000941,FALSE,NA
N21.MAA000947.3_9_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-11.228857848842468,-26.069796757348044,MAA000947,FALSE,NA
N22.MAA000424.3_11_M.1.1,Brain_Non-Myeloid,Cerebellum,endothelial cell,CL:0000115,NA,1,M,3_11_M,-23.27518137864056,10.640252492455957,MAA000424,FALSE,NA
N22.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-7.341430540601107,-7.669659674772281,MAA000560,FALSE,NA
N22.MAA000561.3_10_M.1.1,Brain_Non-Myeloid,Cortex,neuron,CL:0000540,excitatory neurons and some neuronal stem cells,6,M,3_10_M,35.87627359137122,1.6488875403703562,MAA000561,FALSE,NA
N22.MAA000564.3_10_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-14.042607348634494,-6.494229154323427,MAA000564,FALSE,NA
N22.MAA000581.3_10_M.1.1,Brain_Non-Myeloid,Cerebellum,endothelial cell,CL:0000115,NA,1,M,3_10_M,-23.142501264752585,12.504752169528258,MAA000581,FALSE,NA
N22.MAA000923.3_9_M.1.1,Brain_Non-Myeloid,Hippocampus,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_9_M,8.794221030619353,4.5394748327269205,MAA000923,TRUE,2
N22.MAA000926.3_9_M.1.1,Brain_Non-Myeloid,Cortex,endothelial cell,CL:0000115,NA,5,M,3_9_M,-6.105200483733064,31.573886666079414,MAA000926,FALSE,NA
N22.MAA000930.3_8_M.1.1,Brain_Non-Myeloid,Cortex,endothelial cell,CL:0000115,NA,1,M,3_8_M,-11.182861620102083,28.99722182845119,MAA000930,FALSE,NA
N22.MAA000941.3_8_M.1.1,Brain_Non-Myeloid,Hippocampus,endothelial cell,CL:0000115,NA,1,M,3_8_M,-19.346219395547923,16.658733504506593,MAA000941,FALSE,NA
N22.MAA000947.3_9_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-7.516002182245781,-18.210146707329738,MAA000947,FALSE,NA
N22.MAA001856.3_39_F.1.1,Brain_Non-Myeloid,Cerebellum,oligodendrocyte,CL:0000128,NA,3,F,3_39_F,0.6866143123346617,-31.01054839476073,MAA001856,FALSE,NA
N3.B003728.3_56_F.1.1,Brain_Non-Myeloid,Striatum,astrocyte of the cerebral cortex,CL:0002605,NA,2,F,3_56_F,6.267119268819289,5.8124021657253895,B003728,TRUE,2
N3.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-13.374138608251451,-8.101068589073895,MAA000560,FALSE,NA
N3.MAA000563.3_10_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-16.121572908423456,-8.216973445512881,MAA000563,FALSE,NA
N3.MAA000564.3_10_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte precursor cell,CL:0002453,NA,4,M,3_10_M,17.616436717582065,-17.893958700517985,MAA000564,FALSE,NA
N3.MAA000641.3_9_M.1.1,Brain_Non-Myeloid,Cerebellum,endothelial cell,CL:0000115,NA,1,M,3_9_M,-19.995219442287155,17.808322464702577,MAA000641,FALSE,NA
N3.MAA000902.3_11_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte precursor cell,CL:0002453,NA,4,M,3_11_M,16.017551288788418,-17.334951814446836,MAA000902,FALSE,NA
N3.MAA000923.3_9_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-7.613229975434302,-19.36363013857272,MAA000923,FALSE,NA
N3.MAA000932.3_11_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,7,M,3_11_M,2.019790063252429,-6.210120522126967,MAA000932,FALSE,NA
N3.MAA000935.3_8_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-20.006165178464762,-8.488800088122849,MAA000935,FALSE,NA
N3.MAA000941.3_8_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-14.627748346939166,-1.8630539934233954,MAA000941,FALSE,NA
N3.MAA000942.3_8_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-2.729043069538766,-11.209905799053383,MAA000942,FALSE,NA
N3.MAA001894.3_39_F.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte precursor cell,CL:0002453,NA,4,F,3_39_F,13.727087177435205,-22.669273402356033,MAA001894,FALSE,NA
N4.MAA000550.3_10_M.1.1,Brain_Non-Myeloid,Hippocampus,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_10_M,21.256874037631277,14.956189463059077,MAA000550,TRUE,3
N4.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-11.587548059979248,-19.259766416017186,MAA000560,FALSE,NA
N4.MAA000902.3_11_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_11_M,-8.258184078602298,-0.058661171170577335,MAA000902,FALSE,NA
N4.MAA000928.3_9_M.1.1,Brain_Non-Myeloid,Cerebellum,oligodendrocyte,CL:0000128,NA,7,M,3_9_M,4.846023462015494,-0.2983830157209804,MAA000928,FALSE,NA
N4.MAA000932.3_11_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte precursor cell,CL:0002453,NA,4,M,3_11_M,14.457917109704072,-16.272714069977695,MAA000932,FALSE,NA
N4.MAA000940.3_8_M.1.1,Brain_Non-Myeloid,Striatum,neuron,CL:0000540,inhibitory neurons,9,M,3_8_M,44.037304531993435,1.220004409853595,MAA000940,FALSE,NA
N4.MAA000941.3_8_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-11.223736083371206,-13.64635276846642,MAA000941,FALSE,NA
N4.MAA000942.3_8_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-3.693622274591755,-10.122253937346212,MAA000942,FALSE,NA
N4.MAA000947.3_9_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-21.969772550590463,-13.88684306028269,MAA000947,FALSE,NA
N4.MAA001894.3_39_F.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,F,3_39_F,-3.565047475359563,-11.55123434441269,MAA001894,FALSE,NA
N5.B003728.3_56_F.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,F,3_56_F,-17.125581519958217,-10.231940983474889,B003728,FALSE,NA
N5.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte precursor cell,CL:0002453,NA,4,M,3_10_M,17.687297344842335,-17.509751972897345,MAA000560,FALSE,NA
N5.MAA000563.3_10_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,7,M,3_10_M,2.5173946520062658,-0.4384938853686144,MAA000563,FALSE,NA
N5.MAA000564.3_10_M.1.1,Brain_Non-Myeloid,Striatum,endothelial cell,CL:0000115,NA,1,M,3_10_M,-12.95261059723648,29.546834114116585,MAA000564,FALSE,NA
N5.MAA000581.3_10_M.1.1,Brain_Non-Myeloid,Cerebellum,Bergmann glial cell,CL:0000644,NA,2,M,3_10_M,22.234815108989338,14.880330912071562,MAA000581,TRUE,5
N5.MAA000615.3_10_M.1.1,Brain_Non-Myeloid,Striatum,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_10_M,21.929543351855067,19.80200168677924,MAA000615,TRUE,3
N5.MAA000641.3_9_M.1.1,Brain_Non-Myeloid,Cerebellum,oligodendrocyte,CL:0000128,NA,3,M,3_9_M,-1.0456040340911006,-30.66241217727531,MAA000641,FALSE,NA
N5.MAA000926.3_9_M.1.1,Brain_Non-Myeloid,Cortex,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_9_M,12.217732560894214,5.806533468146521,MAA000926,TRUE,2
N5.MAA000930.3_8_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-16.00050871257077,-7.8892278140073815,MAA000930,FALSE,NA
N5.MAA000932.3_11_M.1.1,Brain_Non-Myeloid,Hippocampus,endothelial cell,CL:0000115,NA,1,M,3_11_M,-12.18819306237241,27.25868344686719,MAA000932,FALSE,NA
N5.MAA000935.3_8_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,3,M,3_8_M,-5.341109979584036,-28.09139891946166,MAA000935,FALSE,NA
N5.MAA001854.3_38_F.1.1,Brain_Non-Myeloid,Cerebellum,oligodendrocyte,CL:0000128,NA,7,F,3_38_F,5.921338259440427,-0.8328788976984896,MAA001854,FALSE,NA
N6.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-15.229236212004091,-15.728618109790471,MAA000560,FALSE,NA
N6.MAA000564.3_10_M.1.1,Brain_Non-Myeloid,Striatum,endothelial cell,CL:0000115,NA,1,M,3_10_M,-14.034592426445805,25.456991430965484,MAA000564,FALSE,NA
N6.MAA000578.3_10_M.1.1,Brain_Non-Myeloid,Cerebellum,neuron,CL:0000540,excitatory neurons and some neuronal stem cells,6,M,3_10_M,28.996568138537935,-0.9668843383408087,MAA000578,FALSE,NA
N6.MAA000926.3_9_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-10.510389492997021,-21.71915179025655,MAA000926,FALSE,NA
N6.MAA000928.3_9_M.1.1,Brain_Non-Myeloid,Cerebellum,Bergmann glial cell,CL:0000644,NA,2,M,3_9_M,11.21718738123561,5.24438440543075,MAA000928,TRUE,5
N6.MAA000932.3_11_M.1.1,Brain_Non-Myeloid,Hippocampus,endothelial cell,CL:0000115,NA,1,M,3_11_M,-23.076955840943278,17.789902364318422,MAA000932,FALSE,NA
N6.MAA000941.3_8_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte precursor cell,CL:0002453,NA,4,M,3_8_M,20.48927143303115,-15.77813255292521,MAA000941,FALSE,NA
N6.MAA000947.3_9_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-15.627699639623419,-14.862512879599311,MAA000947,FALSE,NA
N6.MAA001894.3_39_F.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,3,F,3_39_F,-5.779503441381047,-24.50027681682395,MAA001894,FALSE,NA
N7.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-9.50671919296955,-20.172687863025267,MAA000560,FALSE,NA
N7.MAA000563.3_10_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-13.497656008576834,-22.209663931099737,MAA000563,FALSE,NA
N7.MAA000615.3_10_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-19.394876383107075,-6.09904405628321,MAA000615,FALSE,NA
N7.MAA000638.3_9_M.1.1,Brain_Non-Myeloid,Cerebellum,neuron,CL:0000540,excitatory neurons and some neuronal stem cells,6,M,3_9_M,28.2323730082822,-2.3897106094959537,MAA000638,FALSE,NA
N7.MAA000926.3_9_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,3,M,3_9_M,3.1459913434410396,-25.2869057778026,MAA000926,FALSE,NA
N7.MAA000935.3_8_M.1.1,Brain_Non-Myeloid,Hippocampus,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_8_M,22.13358855392325,19.92724325994797,MAA000935,TRUE,3
N7.MAA000941.3_8_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,3,M,3_8_M,0.5655634452289234,-30.918847180003247,MAA000941,FALSE,NA
N7.MAA000942.3_8_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte precursor cell,CL:0002453,NA,4,M,3_8_M,22.228281093625366,-19.27247716743656,MAA000942,FALSE,NA
N7.MAA001894.3_39_F.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,F,3_39_F,-4.3173436702202705,2.0252262596754145,MAA001894,FALSE,NA
N8.B000621.3_56_F.1.1,Brain_Non-Myeloid,Hippocampus,astrocyte of the cerebral cortex,CL:0002605,NA,2,F,3_56_F,7.309965833059887,4.625257257103587,B000621,TRUE,2
N8.B003274.3_38_F.1.1,Brain_Non-Myeloid,Striatum,astrocyte of the cerebral cortex,CL:0002605,NA,2,F,3_38_F,13.130206655846846,9.967818217426217,B003274,TRUE,2
N8.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-13.670751528421405,-16.800136409846715,MAA000560,FALSE,NA
