"","plate.barcode","cell_ontology_class","cell_ontology_id"
"F12.B002421.3_39_F.1.1","B002421","leukocyte","CL:0000738"
"F12.B002423.3_39_F.1.1","B002423","leukocyte","CL:0000738"
"F12.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"F12.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"F12.MAA000452.3_8_M.1.1","MAA000452","endothelial cell","CL:0000115"
"F12.MAA000919.3_10_M.1.1","MAA000919","fibroblast","CL:0000057"
"F12.MAA000936.3_9_M.1.1","MAA000936","leukocyte","CL:0000738"
"F13.B000412.3_56_F.1.1","B000412","fibroblast","CL:0000057"
"F13.B000633.3_56_F.1.1","B000633","smooth muscle cell","CL:0000192"
"F13.B002010.3_39_F.1.1","B002010","fibroblast","CL:0000057"
"F13.B002011.3_38_F.1.1","B002011","fibroblast","CL:0000057"
"F13.B002423.3_39_F.1.1","B002423","endothelial cell","CL:0000115"
"F13.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"F13.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"F13.MAA000399.3_9_M.1.1","MAA000399","fibroblast","CL:0000057"
"F13.MAA000452.3_8_M.1.1","MAA000452","endothelial cell","CL:0000115"
"F13.MAA000901.3_10_M.1.1","MAA000901","fibroblast","CL:0000057"
"F13.MAA000936.3_9_M.1.1","MAA000936","endocardial cell","CL:0002350"
"F14.B000633.3_56_F.1.1","B000633","endothelial cell","CL:0000115"
"F14.B002010.3_39_F.1.1","B002010","fibroblast","CL:0000057"
"F14.B002423.3_39_F.1.1","B002423","endothelial cell","CL:0000115"
"F14.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"F14.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"F14.B002429.3_38_F.1.1","B002429","endothelial cell","CL:0000115"
"F14.MAA000398.3_9_M.1.1","MAA000398","leukocyte","CL:0000738"
"F14.MAA000586.3_8_M.1.1","MAA000586","fibroblast","CL:0000057"
"F14.MAA000587.3_8_M.1.1","MAA000587","smooth muscle cell","CL:0000192"
"F14.MAA000589.3_9_M.1.1","MAA000589","endothelial cell","CL:0000115"
"F14.MAA000919.3_10_M.1.1","MAA000919","leukocyte","CL:0000738"
"F14.MAA000920.3_11_M.1.1","MAA000920","fibroblast","CL:0000057"
"F14.MAA000936.3_9_M.1.1","MAA000936","smooth muscle cell","CL:0000192"
"F15.B000633.3_56_F.1.1","B000633","endocardial cell","CL:0002350"
"F15.B000634.3_56_F.1.1","B000634","fibroblast","CL:0000057"
"F15.B002010.3_39_F.1.1","B002010","fibroblast","CL:0000057"
"F15.B002421.3_39_F.1.1","B002421","endothelial cell","CL:0000115"
"F15.B002423.3_39_F.1.1","B002423","smooth muscle cell","CL:0000192"
"F15.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"F15.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"F15.B002429.3_38_F.1.1","B002429","endothelial cell","CL:0000115"
"F15.MAA000398.3_9_M.1.1","MAA000398","leukocyte","CL:0000738"
"F15.MAA000452.3_8_M.1.1","MAA000452","leukocyte","CL:0000738"
"F15.MAA000586.3_8_M.1.1","MAA000586","leukocyte","CL:0000738"
"F15.MAA000589.3_9_M.1.1","MAA000589","leukocyte","CL:0000738"
"F15.MAA000901.3_10_M.1.1","MAA000901","fibroblast","CL:0000057"
"F15.MAA000903.3_11_M.1.1","MAA000903","endothelial cell","CL:0000115"
"F15.MAA000919.3_10_M.1.1","MAA000919","smooth muscle cell","CL:0000192"
"F16.B000633.3_56_F.1.1","B000633","fibroblast","CL:0000057"
"F16.B002010.3_39_F.1.1","B002010","cardiac muscle cell","CL:0000746"
"F16.B002011.3_38_F.1.1","B002011","fibroblast","CL:0000057"
"F16.B002421.3_39_F.1.1","B002421","endothelial cell","CL:0000115"
"F16.B002423.3_39_F.1.1","B002423","fibroblast","CL:0000057"
"F16.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"F16.B002429.3_38_F.1.1","B002429","endothelial cell","CL:0000115"
"F16.MAA000398.3_9_M.1.1","MAA000398","leukocyte","CL:0000738"
"F16.MAA000452.3_8_M.1.1","MAA000452","smooth muscle cell","CL:0000192"
"F16.MAA000587.3_8_M.1.1","MAA000587","smooth muscle cell","CL:0000192"
"F16.MAA000901.3_10_M.1.1","MAA000901","leukocyte","CL:0000738"
"F17.B000633.3_56_F.1.1","B000633","smooth muscle cell","CL:0000192"
"F17.B000636.3_56_F.1.1","B000636","endothelial cell","CL:0000115"
"F17.B002010.3_39_F.1.1","B002010","endocardial cell","CL:0002350"
"F17.B002011.3_38_F.1.1","B002011","fibroblast","CL:0000057"
"F17.B002423.3_39_F.1.1","B002423","leukocyte","CL:0000738"
"F17.B002427.3_39_F.1.1","B002427","endocardial cell","CL:0002350"
"F17.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"F17.B002429.3_38_F.1.1","B002429","endothelial cell","CL:0000115"
"F17.MAA000398.3_9_M.1.1","MAA000398","endothelial cell","CL:0000115"
"F17.MAA000903.3_11_M.1.1","MAA000903","leukocyte","CL:0000738"
"F17.MAA000917.3_11_M.1.1","MAA000917","endothelial cell","CL:0000115"
"F18.B000412.3_56_F.1.1","B000412","endothelial cell","CL:0000115"
"F18.B000633.3_56_F.1.1","B000633","endothelial cell","CL:0000115"
"F18.B002010.3_39_F.1.1","B002010","fibroblast","CL:0000057"
"F18.B002421.3_39_F.1.1","B002421","endothelial cell","CL:0000115"
"F18.B002423.3_39_F.1.1","B002423","fibroblast","CL:0000057"
"F18.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"F18.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"F18.B002429.3_38_F.1.1","B002429","endothelial cell","CL:0000115"
"F18.MAA000452.3_8_M.1.1","MAA000452","endothelial cell","CL:0000115"
"F18.MAA000586.3_8_M.1.1","MAA000586","smooth muscle cell","CL:0000192"
"F18.MAA000589.3_9_M.1.1","MAA000589","leukocyte","CL:0000738"
"F18.MAA000918.3_10_M.1.1","MAA000918","fibroblast","CL:0000057"
"F18.MAA000936.3_9_M.1.1","MAA000936","leukocyte","CL:0000738"
"F19.B002010.3_39_F.1.1","B002010","leukocyte","CL:0000738"
"F19.B002423.3_39_F.1.1","B002423","leukocyte","CL:0000738"
"F19.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"F19.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"F19.MAA000398.3_9_M.1.1","MAA000398","fibroblast","CL:0000057"
"F19.MAA000400.3_8_M.1.1","MAA000400","endocardial cell","CL:0002350"
"F19.MAA000452.3_8_M.1.1","MAA000452","fibroblast","CL:0000057"
"F19.MAA000586.3_8_M.1.1","MAA000586","endothelial cell","CL:0000115"
"F2.B000633.3_56_F.1.1","B000633","endothelial cell","CL:0000115"
"F2.B000634.3_56_F.1.1","B000634","fibroblast","CL:0000057"
"F2.B002010.3_39_F.1.1","B002010","endothelial cell","CL:0000115"
"F2.B002421.3_39_F.1.1","B002421","fibroblast","CL:0000057"
"F2.B002423.3_39_F.1.1","B002423","fibroblast","CL:0000057"
"F2.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"F2.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"F2.MAA000400.3_8_M.1.1","MAA000400","endocardial cell","CL:0002350"
"F2.MAA000586.3_8_M.1.1","MAA000586","leukocyte","CL:0000738"
"F2.MAA000589.3_9_M.1.1","MAA000589","endothelial cell","CL:0000115"
"F2.MAA000919.3_10_M.1.1","MAA000919","leukocyte","CL:0000738"
"F2.MAA000920.3_11_M.1.1","MAA000920","fibroblast","CL:0000057"
"F2.MAA000936.3_9_M.1.1","MAA000936","fibroblast","CL:0000057"
"F2.MAA100096.3_38_F.1.1","MAA100096","cardiac muscle cell","CL:0000746"
"F20.B000633.3_56_F.1.1","B000633","smooth muscle cell","CL:0000192"
"F20.B002010.3_39_F.1.1","B002010","leukocyte","CL:0000738"
"F20.B002421.3_39_F.1.1","B002421","endothelial cell","CL:0000115"
"F20.B002423.3_39_F.1.1","B002423","fibroblast","CL:0000057"
"F20.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"F20.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"F20.B002429.3_38_F.1.1","B002429","endothelial cell","CL:0000115"
"F20.MAA000398.3_9_M.1.1","MAA000398","fibroblast","CL:0000057"
"F20.MAA000586.3_8_M.1.1","MAA000586","leukocyte","CL:0000738"
"F20.MAA000589.3_9_M.1.1","MAA000589","endothelial cell","CL:0000115"
"F20.MAA000936.3_9_M.1.1","MAA000936","fibroblast","CL:0000057"
"F21.B000412.3_56_F.1.1","B000412","endothelial cell","CL:0000115"
"F21.B000633.3_56_F.1.1","B000633","fibroblast","CL:0000057"
"F21.B000634.3_56_F.1.1","B000634","fibroblast","CL:0000057"
"F21.B002010.3_39_F.1.1","B002010","endocardial cell","CL:0002350"
"F21.B002423.3_39_F.1.1","B002423","fibroblast","CL:0000057"
"F21.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"F21.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"F21.B002429.3_38_F.1.1","B002429","endothelial cell","CL:0000115"
"F21.MAA000400.3_8_M.1.1","MAA000400","fibroblast","CL:0000057"
"F21.MAA000452.3_8_M.1.1","MAA000452","fibroblast","CL:0000057"
"F21.MAA000586.3_8_M.1.1","MAA000586","fibroblast","CL:0000057"
"F21.MAA000589.3_9_M.1.1","MAA000589","leukocyte","CL:0000738"
"F21.MAA000901.3_10_M.1.1","MAA000901","smooth muscle cell","CL:0000192"
"F21.MAA000903.3_11_M.1.1","MAA000903","leukocyte","CL:0000738"
"F22.B000634.3_56_F.1.1","B000634","fibroblast","CL:0000057"
"F22.B002010.3_39_F.1.1","B002010","endothelial cell","CL:0000115"
"F22.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"F22.B002428.3_38_F.1.1","B002428","leukocyte","CL:0000738"
"F22.B002429.3_38_F.1.1","B002429","smooth muscle cell","CL:0000192"
"F22.MAA000399.3_9_M.1.1","MAA000399","fibroblast","CL:0000057"
"F22.MAA000400.3_8_M.1.1","MAA000400","smooth muscle cell","CL:0000192"
"F22.MAA000589.3_9_M.1.1","MAA000589","fibroblast","CL:0000057"
"F22.MAA000899.3_10_M.1.1","MAA000899","leukocyte","CL:0000738"
"F22.MAA000901.3_10_M.1.1","MAA000901","endothelial cell","CL:0000115"
"F22.MAA000919.3_10_M.1.1","MAA000919","fibroblast","CL:0000057"
"F22.MAA000920.3_11_M.1.1","MAA000920","leukocyte","CL:0000738"
"F3.B002010.3_39_F.1.1","B002010","fibroblast","CL:0000057"
"F3.B002423.3_39_F.1.1","B002423","fibroblast","CL:0000057"
"F3.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"F3.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"F3.MAA000398.3_9_M.1.1","MAA000398","endothelial cell","CL:0000115"
"F3.MAA000399.3_9_M.1.1","MAA000399","leukocyte","CL:0000738"
"F3.MAA000400.3_8_M.1.1","MAA000400","smooth muscle cell","CL:0000192"
"F3.MAA000587.3_8_M.1.1","MAA000587","smooth muscle cell","CL:0000192"
"F3.MAA000903.3_11_M.1.1","MAA000903","fibroblast","CL:0000057"
"F3.MAA000936.3_9_M.1.1","MAA000936","smooth muscle cell","CL:0000192"
"F3.MAA100037.3_10_M.1.1","MAA100037","cardiac muscle cell","CL:0000746"
"F3.MAA100097.3_38_F.1.1","MAA100097","cardiac muscle cell","CL:0000746"
"F4.B000634.3_56_F.1.1","B000634","fibroblast","CL:0000057"
"F4.B002010.3_39_F.1.1","B002010","fibroblast","CL:0000057"
"F4.B002011.3_38_F.1.1","B002011","fibroblast","CL:0000057"
"F4.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"F4.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"F4.MAA000936.3_9_M.1.1","MAA000936","leukocyte","CL:0000738"
"F5.B000412.3_56_F.1.1","B000412","endothelial cell","CL:0000115"
"F5.B000633.3_56_F.1.1","B000633","fibroblast","CL:0000057"
"F5.B000634.3_56_F.1.1","B000634","endothelial cell","CL:0000115"
"F5.B002010.3_39_F.1.1","B002010","fibroblast","CL:0000057"
"F5.B002011.3_38_F.1.1","B002011","fibroblast","CL:0000057"
"F5.B002421.3_39_F.1.1","B002421","endothelial cell","CL:0000115"
"F5.B002423.3_39_F.1.1","B002423","fibroblast","CL:0000057"
"F5.B002427.3_39_F.1.1","B002427","endothelial cell","CL:0000115"
"F5.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"F5.MAA000901.3_10_M.1.1","MAA000901","fibroblast","CL:0000057"
"F5.MAA000920.3_11_M.1.1","MAA000920","fibroblast","CL:0000057"
"F5.MAA100037.3_10_M.1.1","MAA100037","cardiac muscle cell","CL:0000746"
"F5.MAA100096.3_39_F.1.1","MAA100096","cardiac muscle cell","CL:0000746"
"F5.MAA100097.3_39_F.1.1","MAA100097","cardiac muscle cell","CL:0000746"
"F6.B000633.3_56_F.1.1","B000633","fibroblast","CL:0000057"
"F6.B000636.3_56_F.1.1","B000636","fibroblast","CL:0000057"
"F6.B002010.3_39_F.1.1","B002010","fibroblast","CL:0000057"
"F6.B002011.3_38_F.1.1","B002011","fibroblast","CL:0000057"
"F6.B002421.3_39_F.1.1","B002421","endothelial cell","CL:0000115"
"F6.B002423.3_39_F.1.1","B002423","endothelial cell","CL:0000115"
"F6.B002427.3_39_F.1.1","B002427","endocardial cell","CL:0002350"
"F6.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"F6.MAA000398.3_9_M.1.1","MAA000398","endocardial cell","CL:0002350"
"F6.MAA000586.3_8_M.1.1","MAA000586","fibroblast","CL:0000057"
"F6.MAA000589.3_9_M.1.1","MAA000589","endothelial cell","CL:0000115"
"F6.MAA000920.3_11_M.1.1","MAA000920","fibroblast","CL:0000057"
"F6.MAA100037.3_10_M.1.1","MAA100037","cardiac muscle cell","CL:0000746"
"F6.MAA100096.3_39_F.1.1","MAA100096","cardiac muscle cell","CL:0000746"
"F7.B000633.3_56_F.1.1","B000633","fibroblast","CL:0000057"
"F7.B000634.3_56_F.1.1","B000634","endothelial cell","CL:0000115"
"F7.B000636.3_56_F.1.1","B000636","endothelial cell","CL:0000115"
"F7.B002010.3_39_F.1.1","B002010","fibroblast","CL:0000057"
"F7.B002423.3_39_F.1.1","B002423","fibroblast","CL:0000057"
"F7.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"F7.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"F7.MAA000398.3_9_M.1.1","MAA000398","fibroblast","CL:0000057"
"F7.MAA000903.3_11_M.1.1","MAA000903","endothelial cell","CL:0000115"
"F7.MAA000920.3_11_M.1.1","MAA000920","fibroblast","CL:0000057"
"F7.MAA100037.3_11_M.1.1","MAA100037","cardiac muscle cell","CL:0000746"
"F8.B000412.3_56_F.1.1","B000412","fibroblast","CL:0000057"
"F8.B002010.3_39_F.1.1","B002010","fibroblast","CL:0000057"
"F8.B002011.3_38_F.1.1","B002011","fibroblast","CL:0000057"
"F8.B002423.3_39_F.1.1","B002423","smooth muscle cell","CL:0000192"
"F8.B002427.3_39_F.1.1","B002427","smooth muscle cell","CL:0000192"
"F8.MAA000452.3_8_M.1.1","MAA000452","endothelial cell","CL:0000115"
"F8.MAA000586.3_8_M.1.1","MAA000586","leukocyte","CL:0000738"
"F8.MAA000903.3_11_M.1.1","MAA000903","endothelial cell","CL:0000115"
"F8.MAA000917.3_11_M.1.1","MAA000917","leukocyte","CL:0000738"
"F8.MAA000919.3_10_M.1.1","MAA000919","fibroblast","CL:0000057"
"F8.MAA000920.3_11_M.1.1","MAA000920","fibroblast","CL:0000057"
"F9.B000636.3_56_F.1.1","B000636","fibroblast","CL:0000057"
"F9.B002010.3_39_F.1.1","B002010","fibroblast","CL:0000057"
"F9.B002011.3_38_F.1.1","B002011","fibroblast","CL:0000057"
"F9.B002423.3_39_F.1.1","B002423","endothelial cell","CL:0000115"
"F9.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"F9.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"F9.MAA000399.3_9_M.1.1","MAA000399","endothelial cell","CL:0000115"
"F9.MAA000452.3_8_M.1.1","MAA000452","smooth muscle cell","CL:0000192"
"F9.MAA000901.3_10_M.1.1","MAA000901","endothelial cell","CL:0000115"
"F9.MAA000917.3_11_M.1.1","MAA000917","fibroblast","CL:0000057"
"F9.MAA000918.3_10_M.1.1","MAA000918","fibroblast","CL:0000057"
"G1.B000634.3_56_F.1.1","B000634","endocardial cell","CL:0002350"
"G1.B002010.3_39_F.1.1","B002010","fibroblast","CL:0000057"
"G1.B002011.3_38_F.1.1","B002011","fibroblast","CL:0000057"
"G1.B002421.3_39_F.1.1","B002421","endothelial cell","CL:0000115"
"G1.B002423.3_39_F.1.1","B002423","leukocyte","CL:0000738"
"G1.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"G1.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"G1.MAA000399.3_9_M.1.1","MAA000399","smooth muscle cell","CL:0000192"
"G1.MAA000400.3_8_M.1.1","MAA000400","endothelial cell","CL:0000115"
"G1.MAA000586.3_8_M.1.1","MAA000586","fibroblast","CL:0000057"
"G1.MAA000589.3_9_M.1.1","MAA000589","endothelial cell","CL:0000115"
"G1.MAA000903.3_11_M.1.1","MAA000903","fibroblast","CL:0000057"
"G1.MAA100037.3_10_M.1.1","MAA100037","cardiac muscle cell","CL:0000746"
"G1.MAA100096.3_38_F.1.1","MAA100096","cardiac muscle cell","CL:0000746"
"G1.MAA100097.3_38_F.1.1","MAA100097","cardiac muscle cell","CL:0000746"
"G10.B000412.3_56_F.1.1","B000412","endothelial cell","CL:0000115"
"G10.B000634.3_56_F.1.1","B000634","fibroblast","CL:0000057"
"G10.B000636.3_56_F.1.1","B000636","endothelial cell","CL:0000115"
"G10.B002010.3_39_F.1.1","B002010","fibroblast","CL:0000057"
"G10.B002011.3_38_F.1.1","B002011","fibroblast","CL:0000057"
"G10.B002423.3_39_F.1.1","B002423","fibroblast","CL:0000057"
"G10.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"G10.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"G10.MAA000398.3_9_M.1.1","MAA000398","fibroblast","CL:0000057"
"G10.MAA000586.3_8_M.1.1","MAA000586","fibroblast","CL:0000057"
"G10.MAA000917.3_11_M.1.1","MAA000917","endothelial cell","CL:0000115"
"G10.MAA000936.3_9_M.1.1","MAA000936","leukocyte","CL:0000738"
"G11.B000412.3_56_F.1.1","B000412","endothelial cell","CL:0000115"
"G11.B000634.3_56_F.1.1","B000634","fibroblast","CL:0000057"
"G11.B002010.3_39_F.1.1","B002010","fibroblast","CL:0000057"
"G11.B002011.3_38_F.1.1","B002011","fibroblast","CL:0000057"
"G11.B002423.3_39_F.1.1","B002423","endothelial cell","CL:0000115"
"G11.B002427.3_39_F.1.1","B002427","endothelial cell","CL:0000115"
"G11.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"G11.MAA000398.3_9_M.1.1","MAA000398","smooth muscle cell","CL:0000192"
"G11.MAA000586.3_8_M.1.1","MAA000586","fibroblast","CL:0000057"
"G11.MAA000936.3_9_M.1.1","MAA000936","fibroblast","CL:0000057"
"G11.MAA100037.3_11_M.1.1","MAA100037","fibroblast","CL:0000057"
"G12.B000633.3_56_F.1.1","B000633","fibroblast","CL:0000057"
"G12.B000634.3_56_F.1.1","B000634","fibroblast","CL:0000057"
"G12.B002010.3_39_F.1.1","B002010","endothelial cell","CL:0000115"
"G12.B002421.3_39_F.1.1","B002421","endothelial cell","CL:0000115"
"G12.B002423.3_39_F.1.1","B002423","endothelial cell","CL:0000115"
"G12.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"G12.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"G12.B002429.3_38_F.1.1","B002429","fibroblast","CL:0000057"
"G12.MAA000398.3_9_M.1.1","MAA000398","endothelial cell","CL:0000115"
"G12.MAA000452.3_8_M.1.1","MAA000452","endothelial cell","CL:0000115"
"G12.MAA000586.3_8_M.1.1","MAA000586","fibroblast","CL:0000057"
"G12.MAA000589.3_9_M.1.1","MAA000589","fibroblast","CL:0000057"
"G12.MAA000903.3_11_M.1.1","MAA000903","fibroblast","CL:0000057"
"G12.MAA000920.3_11_M.1.1","MAA000920","fibroblast","CL:0000057"
"G12.MAA100037.3_11_M.1.1","MAA100037","cardiac muscle cell","CL:0000746"
"G13.B000412.3_56_F.1.1","B000412","endothelial cell","CL:0000115"
"G13.B000633.3_56_F.1.1","B000633","endocardial cell","CL:0002350"
"G13.B002010.3_39_F.1.1","B002010","leukocyte","CL:0000738"
"G13.B002011.3_38_F.1.1","B002011","fibroblast","CL:0000057"
"G13.B002421.3_39_F.1.1","B002421","endothelial cell","CL:0000115"
"G13.B002423.3_39_F.1.1","B002423","fibroblast","CL:0000057"
"G13.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"G13.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"G13.B002429.3_38_F.1.1","B002429","endothelial cell","CL:0000115"
"G13.MAA000452.3_8_M.1.1","MAA000452","leukocyte","CL:0000738"
"G13.MAA000587.3_8_M.1.1","MAA000587","endothelial cell","CL:0000115"
"G13.MAA000589.3_9_M.1.1","MAA000589","smooth muscle cell","CL:0000192"
"G13.MAA000903.3_11_M.1.1","MAA000903","endothelial cell","CL:0000115"
"G13.MAA000918.3_10_M.1.1","MAA000918","leukocyte","CL:0000738"
"G14.B000412.3_56_F.1.1","B000412","smooth muscle cell","CL:0000192"
"G14.B000633.3_56_F.1.1","B000633","fibroblast","CL:0000057"
"G14.B002010.3_39_F.1.1","B002010","fibroblast","CL:0000057"
"G14.B002011.3_38_F.1.1","B002011","leukocyte","CL:0000738"
"G14.B002423.3_39_F.1.1","B002423","endothelial cell","CL:0000115"
"G14.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"G14.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"G14.MAA000399.3_9_M.1.1","MAA000399","fibroblast","CL:0000057"
"G14.MAA000452.3_8_M.1.1","MAA000452","fibroblast","CL:0000057"
"G14.MAA000586.3_8_M.1.1","MAA000586","fibroblast","CL:0000057"
"G14.MAA000589.3_9_M.1.1","MAA000589","smooth muscle cell","CL:0000192"
"G14.MAA000903.3_11_M.1.1","MAA000903","endocardial cell","CL:0002350"
"G15.B002010.3_39_F.1.1","B002010","leukocyte","CL:0000738"
"G15.B002011.3_38_F.1.1","B002011","fibroblast","CL:0000057"
"G15.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"G15.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"G15.B002429.3_38_F.1.1","B002429","endothelial cell","CL:0000115"
"G15.MAA000398.3_9_M.1.1","MAA000398","endothelial cell","CL:0000115"
"G15.MAA000589.3_9_M.1.1","MAA000589","smooth muscle cell","CL:0000192"
"G15.MAA000920.3_11_M.1.1","MAA000920","fibroblast","CL:0000057"
"G16.B000412.3_56_F.1.1","B000412","endothelial cell","CL:0000115"
"G16.B000633.3_56_F.1.1","B000633","fibroblast","CL:0000057"
"G16.B002010.3_39_F.1.1","B002010","endothelial cell","CL:0000115"
"G16.B002421.3_39_F.1.1","B002421","endothelial cell","CL:0000115"
"G16.B002423.3_39_F.1.1","B002423","fibroblast","CL:0000057"
"G16.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"G16.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"G16.MAA000398.3_9_M.1.1","MAA000398","endocardial cell","CL:0002350"
"G16.MAA000587.3_8_M.1.1","MAA000587","endothelial cell","CL:0000115"
"G17.B000633.3_56_F.1.1","B000633","leukocyte","CL:0000738"
"G17.B000634.3_56_F.1.1","B000634","leukocyte","CL:0000738"
"G17.B002010.3_39_F.1.1","B002010","fibroblast","CL:0000057"
"G17.B002011.3_38_F.1.1","B002011","fibroblast","CL:0000057"
"G17.B002421.3_39_F.1.1","B002421","endothelial cell","CL:0000115"
"G17.B002423.3_39_F.1.1","B002423","fibroblast","CL:0000057"
"G17.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
"G17.B002428.3_38_F.1.1","B002428","fibroblast","CL:0000057"
"G17.MAA000398.3_9_M.1.1","MAA000398","leukocyte","CL:0000738"
"G17.MAA000586.3_8_M.1.1","MAA000586","leukocyte","CL:0000738"
"G17.MAA000587.3_8_M.1.1","MAA000587","leukocyte","CL:0000738"
"G17.MAA000899.3_10_M.1.1","MAA000899","fibroblast","CL:0000057"
"G17.MAA000903.3_11_M.1.1","MAA000903","endocardial cell","CL:0002350"
"G17.MAA000920.3_11_M.1.1","MAA000920","fibroblast","CL:0000057"
"G18.B000412.3_56_F.1.1","B000412","fibroblast","CL:0000057"
"G18.B000633.3_56_F.1.1","B000633","smooth muscle cell","CL:0000192"
"G18.B002010.3_39_F.1.1","B002010","fibroblast","CL:0000057"
"G18.B002011.3_38_F.1.1","B002011","fibroblast","CL:0000057"
"G18.B002423.3_39_F.1.1","B002423","fibroblast","CL:0000057"
"G18.B002427.3_39_F.1.1","B002427","fibroblast","CL:0000057"
