"","subtissue","plate.barcode","FACS.selection","cell_ontology_class","cell_ontology_id","free_annotation","cluster.ids","mouse.sex","mouse.id"
"J20.D042473.3_10_M.1.1","ForelimbandHindlimb","D042473","Multiple","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","M","3_10_M"
"J21.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","M","3_8_M"
"J21.D042473.3_10_M.1.1","ForelimbandHindlimb","D042473","Multiple","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","M","3_10_M"
"J22.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_38_F"
"J22.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","M","3_8_M"
"J22.D042473.3_10_M.1.1","ForelimbandHindlimb","D042473","Multiple","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","M","3_10_M"
"J2.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_38_F"
"J2.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","M","3_8_M"
"J3.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_38_F"
"J3.D042103.3_11_M.1","ForelimbandHindlimb","D042103","Multiple","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","M","3_11_M"
"J3.D042185.3_9_M.1.1","ForelimbandHindlimb","D042185","Multiple","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","M","3_9_M"
"J4.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_38_F"
"J4.D042103.3_11_M.1","ForelimbandHindlimb","D042103","Multiple","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","M","3_11_M"
"J4.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","M","3_8_M"
"J4.D042473.3_10_M.1.1","ForelimbandHindlimb","D042473","Multiple","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","M","3_10_M"
"J5.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_38_F"
"J5.B002769.3_39_F.1.1","ForelimbandHindlimb","B002769","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_39_F"
"J5.D042103.3_11_M.1","ForelimbandHindlimb","D042103","Multiple","endothelial cell","CL:0000115","endothelial cell","3","M","3_11_M"
"J5.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","M","3_8_M"
"J5.D042473.3_10_M.1.1","ForelimbandHindlimb","D042473","Multiple","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","M","3_10_M"
"J6.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_38_F"
"J7.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_38_F"
"J7.B002769.3_39_F.1.1","ForelimbandHindlimb","B002769","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_39_F"
"J7.D042185.3_9_M.1.1","ForelimbandHindlimb","D042185","Multiple","endothelial cell","CL:0000115","endothelial cell","3","M","3_9_M"
"J7.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","M","3_8_M"
"J8.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_38_F"
"J8.B002769.3_39_F.1.1","ForelimbandHindlimb","B002769","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_39_F"
"J8.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","M","3_8_M"
"J9.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_38_F"
"J9.B002769.3_39_F.1.1","ForelimbandHindlimb","B002769","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_39_F"
"J9.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","M","3_8_M"
"K10.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_38_F"
"K10.B002769.3_39_F.1.1","ForelimbandHindlimb","B002769","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_39_F"
"K10.D042473.3_10_M.1.1","ForelimbandHindlimb","D042473","Multiple","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","M","3_10_M"
"K11.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_38_F"
"K11.B002769.3_39_F.1.1","ForelimbandHindlimb","B002769","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_39_F"
"K11.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","M","3_8_M"
"K12.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_38_F"
"K12.B002769.3_39_F.1.1","ForelimbandHindlimb","B002769","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_39_F"
"K12.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","M","3_8_M"
"K13.B002769.3_39_F.1.1","ForelimbandHindlimb","B002769","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_39_F"
"K13.D042185.3_9_M.1.1","ForelimbandHindlimb","D042185","Multiple","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","M","3_9_M"
"K13.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","M","3_8_M"
"K14.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_38_F"
"K14.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","M","3_8_M"
"K15.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_38_F"
"K15.B002769.3_39_F.1.1","ForelimbandHindlimb","B002769","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_39_F"
"K15.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","M","3_8_M"
"K16.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_38_F"
"K16.B002769.3_39_F.1.1","ForelimbandHindlimb","B002769","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_39_F"
"K16.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","M","3_8_M"
"K17.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_38_F"
"K17.B002769.3_39_F.1.1","ForelimbandHindlimb","B002769","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_39_F"
"K17.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","M","3_8_M"
"K18.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_38_F"
"K18.B002769.3_39_F.1.1","ForelimbandHindlimb","B002769","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_39_F"
"K18.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","M","3_8_M"
"K19.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_38_F"
"K19.B002769.3_39_F.1.1","ForelimbandHindlimb","B002769","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_39_F"
"K19.D042185.3_9_M.1.1","ForelimbandHindlimb","D042185","Multiple","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","M","3_9_M"
"K1.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_38_F"
"K1.D042103.3_11_M.1","ForelimbandHindlimb","D042103","Multiple","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","M","3_11_M"
"K1.D042473.3_10_M.1.1","ForelimbandHindlimb","D042473","Multiple","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","M","3_10_M"
"K20.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_38_F"
"K20.B002769.3_39_F.1.1","ForelimbandHindlimb","B002769","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_39_F"
"K20.D042185.3_9_M.1.1","ForelimbandHindlimb","D042185","Multiple","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","M","3_9_M"
"K20.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","M","3_8_M"
"K20.D042473.3_10_M.1.1","ForelimbandHindlimb","D042473","Multiple","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","M","3_10_M"
"K21.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_38_F"
"K21.B002769.3_39_F.1.1","ForelimbandHindlimb","B002769","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_39_F"
"K21.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","endothelial cell","CL:0000115","endothelial cell","3","M","3_8_M"
"K22.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_38_F"
"K22.B002769.3_39_F.1.1","ForelimbandHindlimb","B002769","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_39_F"
"K22.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","M","3_8_M"
"K22.D042473.3_10_M.1.1","ForelimbandHindlimb","D042473","Multiple","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","M","3_10_M"
"K2.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell","0","F","3_38_F"
"K2.D042103.3_11_M.1","ForelimbandHindlimb","D042103","Multiple","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","M","3_11_M"
"K2.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","M","3_8_M"
"K3.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_38_F"
"K3.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","M","3_8_M"
"K3.D042473.3_10_M.1.1","ForelimbandHindlimb","D042473","Multiple","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","M","3_10_M"
"K4.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_38_F"
"K4.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","M","3_8_M"
"K5.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","endothelial cell","CL:0000115","endothelial cell","3","F","3_38_F"
"K5.D042103.3_11_M.1","ForelimbandHindlimb","D042103","Multiple","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","M","3_11_M"
"K5.D042185.3_9_M.1.1","ForelimbandHindlimb","D042185","Multiple","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","M","3_9_M"
"K5.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","M","3_8_M"
"K5.D042473.3_10_M.1.1","ForelimbandHindlimb","D042473","Multiple","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","M","3_10_M"
"K6.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_38_F"
"K6.B002769.3_39_F.1.1","ForelimbandHindlimb","B002769","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_39_F"
"K6.D042473.3_10_M.1.1","ForelimbandHindlimb","D042473","Multiple","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","M","3_10_M"
"K7.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_38_F"
"K7.B002769.3_39_F.1.1","ForelimbandHindlimb","B002769","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_39_F"
"K8.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_38_F"
"K8.B002769.3_39_F.1.1","ForelimbandHindlimb","B002769","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_39_F"
"K8.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","M","3_8_M"
"K9.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_38_F"
"K9.B002769.3_39_F.1.1","ForelimbandHindlimb","B002769","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_39_F"
"K9.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","M","3_8_M"
"L10.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_38_F"
"L10.B002769.3_39_F.1.1","ForelimbandHindlimb","B002769","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_39_F"
"L10.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","M","3_8_M"
"L11.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_38_F"
"L11.D042185.3_9_M.1.1","ForelimbandHindlimb","D042185","Multiple","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","M","3_9_M"
"L11.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","M","3_8_M"
"L12.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_38_F"
"L12.B002769.3_39_F.1.1","ForelimbandHindlimb","B002769","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_39_F"
"L12.D042473.3_10_M.1.1","ForelimbandHindlimb","D042473","Multiple","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","M","3_10_M"
"L13.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_38_F"
"L14.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_38_F"
"L14.B002769.3_39_F.1.1","ForelimbandHindlimb","B002769","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_39_F"
"L15.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_38_F"
"L15.B002769.3_39_F.1.1","ForelimbandHindlimb","B002769","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_39_F"
"L15.D042185.3_9_M.1.1","ForelimbandHindlimb","D042185","Multiple","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","M","3_9_M"
"L15.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","M","3_8_M"
"L16.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_38_F"
"L16.B002769.3_39_F.1.1","ForelimbandHindlimb","B002769","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_39_F"
"L16.D042185.3_9_M.1.1","ForelimbandHindlimb","D042185","Multiple","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","M","3_9_M"
"L16.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","M","3_8_M"
"L17.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_38_F"
"L17.B002769.3_39_F.1.1","ForelimbandHindlimb","B002769","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_39_F"
"L17.D042186.3_8_M.1.1","ForelimbandHindlimb","D042186","Multiple","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","M","3_8_M"
"L18.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","F","3_38_F"
"L18.D042473.3_10_M.1.1","ForelimbandHindlimb","D042473","Multiple","mesenchymal stem cell","CL:0000134","mesenchymal stem cell","1","M","3_10_M"
"L19.B002765.3_38_F.1.1","ForelimbandHindlimb","B002765","CD31+; CD45+; CD31-CD45-Sca1+; CD31-CD45-Sca1-VCAM1+","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell","0","F","3_38_F"
