cell,tSNE_1,tSNE_2,cluster
M4.MAA000612.3_9_M.1.1,11.314058940775212,-7.9893124974065275,12
M4.MAA000614.3_10_M.1.1,-38.44638436527613,-16.338709231317235,20
M4.MAA000615.3_10_M.1.1,-17.278375516596093,12.391581641790694,9
M4.MAA000617.3_10_M.1.1,27.601474308446903,-2.8453342828124373,0
M4.MAA000639.3_9_M.1.1,22.694762161523226,22.630494315380908,43
M4.MAA000652.3_10_M.1.1,14.933460224099894,10.034606179343301,18
M4.MAA000776.3_10_M.1.1,17.02281702507306,17.457202392444238,2
M4.MAA000779.3_11_M.1.1,-0.27103215727836366,12.515131551143774,2
M4.MAA000801.3_11_M.1.1,-16.54183904459793,-0.850920987280148,14
M4.MAA000839.3_11_M.1.1,-24.270278315613233,-4.406485602002754,48
M4.MAA000844.3_10_M.1.1,13.189874312163477,-25.902777070896004,37
M4.MAA000848.3_10_M.1.1,-9.220283413200752,29.934886704017725,8
M4.MAA000870.3_10_M.1.1,-32.5190152960765,19.255976754963672,16
M4.MAA000871.3_11_M.1.1,-11.058596613093167,8.194754029379846,22
M4.MAA000877.3_11_M.1.1,-20.104890950194797,-24.8442199690871,1
M4.MAA000891.3_10_M.1.1,-26.47640209384986,-33.232721001172905,51
M4.MAA000898.3_11_M.1.1,-30.071633922992454,1.7803865164774373,3
M4.MAA000903.3_11_M.1.1,1.0390307990579997,-14.005991787332297,4
M4.MAA000907.3_11_M.1.1,37.43910852017593,-23.846066220741996,46
M4.MAA000909.3_10_M.1.1,-6.292663674708555,8.057043280973902,22
M4.MAA000913.3_9_M.1.1,-7.536630748890331,-24.34953523343259,1
M4.MAA000914.3_9_M.1.1,-14.38720843063386,-13.55357225894491,1
M4.MAA000920.3_11_M.1.1,-5.880726339356731,-14.240920863143542,4
M4.MAA000926.3_9_M.1.1,-2.948854914546163,37.43633821597904,25
M4.MAA000927.3_9_M.1.1,-34.39129651539733,-17.398802099449767,20
M4.MAA000932.3_11_M.1.1,1.0662805763168086,29.459473452120488,25
M4.MAA000934.3_9_M.1.1,-25.838258188732468,-24.62751520014559,24
M4.MAA000935.3_8_M.1.1,-27.085679757231294,7.195761620509167,32
M4.MAA000937.3_8_M.1.1,15.914646758236925,-3.2094469085407873,12
M4.MAA000938.3_8_M.1.1,-40.016751628608255,-10.47918583946527,20
M4.MAA000941.3_8_M.1.1,-15.229554809258207,16.331409367020147,9
M4.MAA000947.3_9_M.1.1,-19.20255756454051,-2.253847326620653,31
M4.MAA001539.3_56_F.1.1,-31.082764241810565,22.43456423529428,16
M4.MAA001632.3_56_F.1.1,-11.26816685809822,8.231532115780267,22
M4.MAA001857.3_38_F.1.1,30.59663840667256,28.512053714564058,33
M4.MAA001862.3_39_F.1.1,35.00281724929399,27.490980640453596,33
M4.MAA001865.3_38_F.1.1,-12.251949667850244,-18.447209910695083,1
M4.MAA001867.3_39_F.1.1,-11.038299970037135,-18.05288678132659,1
M4.MAA001869.3_38_F.1.1,-11.638328127864007,7.945953341268364,22
M4.MAA001872.3_39_F.1.1,-23.032165645174043,22.062443271798607,16
M4.MAA001873.3_38_F.1.1,-26.388183218392616,22.397356038855555,16
M4.MAA001883.3_39_F.1.1,21.766972765720336,8.186188342136191,47
M4.MAA001884.3_38_F.1.1,27.927770298369975,-26.124764194858404,40
M4.MAA001887.3_39_F.1.1,-18.466531177617888,24.230536833856945,8
M4.MAA001892.3_38_F.1.1,-28.74200906703215,-8.36675739116468,23
M4.MAA001894.3_39_F.1.1,-8.752900390414244,21.681680134142074,9
M5.B000126.3_39_F.1.1,-34.874764024814674,-16.55397006028175,20
M5.B000167.3_56_F.1.1,6.635801774815139,39.41470207778256,10
M5.B000168.3_57_F.1.1,9.18256699504571,35.74424585308026,10
M5.B000610.3_56_F.1.1,-25.415114676681135,12.38805172009344,27
M5.B000825.3_38_F.1.1,30.9777115857151,-15.64483331692893,11
M5.B000826.3_39_F.1.1,33.82000629251181,6.444832858010823,0
M5.B000827.3_38_F.1.1,-1.7273317197325662,-40.99495042037658,5
M5.B000971.3_39_F.1.1,7.969025849776791,5.787223313860455,28
M5.B001176.3_56_F.1.1,29.16026341513273,3.510694368371496,0
M5.B001689.3_38_F.1.1,25.89329276147363,-0.6323910883377728,0
M5.B001750.3_38_F.1.1,11.109483121885605,22.285975878725516,2
M5.B002010.3_39_F.1.1,-2.0719550406990757,-7.081369709137327,4
M5.B002011.3_38_F.1.1,-12.156208244431795,-7.602214641908364,4
M5.B002309.3_57_F.1.1,6.152586000193003,34.28937366693384,10
M5.B002314.3_56_F.1.1,-8.982344185906026,-25.789133520492605,1
M5.B002421.3_39_F.1.1,1.0785106486091374,-12.896011914745717,4
M5.B002423.3_39_F.1.1,-32.773049951166385,3.57768079878182,3
M5.B002427.3_39_F.1.1,-8.960017003729497,-8.61090057790164,4
M5.B002432.3_38_F.1.1,7.334915640762906,37.210453264028494,10
M5.B002433.3_38_F.1.1,5.808611894739199,32.9643205664653,10
M5.B002435.3_39_F.1.1,2.916235459925597,40.277294994041014,10
M5.B002436.3_39_F.1.1,6.042258468787507,36.980404196267614,10
M5.B002437.3_39_F.1.1,5.387073495818682,35.619615838986725,10
M5.B002438.3_38_F.1.1,8.028183415944284,31.539185427641428,10
M5.B002762.3_39_F.1.1,-28.395396709513093,1.2464374887264633,3
M5.B002765.3_38_F.1.1,-29.122834626636035,2.2486637985980447,3
M5.B002771.3_39_F.1.1,-14.766388349182744,-5.793737869207256,4
M5.B002955.3_56_F.1.1,-23.425468044026616,-24.28589585572535,24
M5.B003279.3_38_F.1.1,28.996560734082923,-13.556876411058267,11
M5.B003281.3_39_F.1.1,38.75078947644518,5.104873229249668,0
M5.B003283.3_38_F.1.1,-38.46702873971046,-12.251487154521142,20
M5.B003291.3_39_F.1.1,-2.87772883054906,-40.628543795461816,5
M5.B003292.3_39_F.1.1,25.379392979149937,-3.4009041928273014,0
M5.D041894.3_9_M.1.1,-21.571938485834476,33.40303799506581,7
M5.D041904.3_10_M.1.1,-17.170487345194335,36.68752728901693,7
M5.D041911.3_8_M.1.1,-13.18239621453987,38.77997453871714,7
M5.D041912.3_8_M.1.1,22.742428385597325,27.595724477416184,15
M5.D041914.3_8_M.1.1,38.35036114405442,20.923935565213313,26
M5.D042103.3_11_M.1,-28.943311737407022,-1.3108989578067258,3
M5.D042105.3_11_M.1.1,-29.46950153906596,-0.798512204662002,3
M5.D042186.3_8_M.1.1,-33.579549852951565,-4.5786731216015975,3
M5.D042193.3_8_M.1.1,13.741516148644576,-26.85938658625971,37
M5.D042253.3_9_M.1.1,36.67977539013394,20.922616000760108,26
M5.D042479.3_8_M.1.1,14.399780562022746,20.434249401363058,2
M5.D043520.3_39_F.1.1,-14.5083903527798,-20.551242738482284,1
M5.D045067.3_38_F.1.1,-16.171268887447717,-23.46138682766835,1
M5.D045140.3_38_F.1.1,23.015236126176887,22.692553325805722,43
M5.MAA000398.3_9_M.1.1,-39.52152927391049,4.413614280689418,3
M5.MAA000399.3_9_M.1.1,-40.125200407356346,1.4719593999750016,3
M5.MAA000400.3_8_M.1.1,-4.7143674845153525,-16.44716462710471,4
M5.MAA000409.3_10_M.1.1,20.69215205608105,29.553369364821865,15
M5.MAA000427.3_11_M.1.1,-38.980589601920116,-11.572995362780603,20
M5.MAA000439.3_10_M.1.1,-13.190187905739647,-30.66690657397119,1
M5.MAA000452.3_8_M.1.1,-2.7973611914232897,-15.01586662334252,4
M5.MAA000496.3_10_M.1.1,-9.939516661791423,-19.138212105891256,39
M5.MAA000508.3_9_M.1.1,5.608449021112659,17.859950023010445,2
M5.MAA000510.3_8_M.1.1,6.409379164046516,1.8605976964366406,28
M5.MAA000526.3_9_M.1.1,-27.727391933969642,-33.81378115619725,51
M5.MAA000530.3_8_M.1.1,-27.564189045420136,-33.73813450949373,51
M5.MAA000531.3_8_M.1.1,-9.866244549897264,-26.80867075423616,1
M5.MAA000545.3_8_M.1.1,-2.0966686658077354,18.303080501534307,44
M5.MAA000549.3_8_M.1.1,-37.84574330293288,-18.023025022518176,20
M5.MAA000554.3_8_M.1.1,-8.340685877156284,-29.543415465884674,1
M5.MAA000556.3_9_M.1.1,-31.522198874156626,3.224695115935534,3
M5.MAA000559.3_8_M.1.1,9.205498377872978,20.032741790865845,2
M5.MAA000560.3_10_M.1.1,14.622042330178166,28.535743212205777,42
M5.MAA000564.3_10_M.1.1,1.3371870255804366,29.628009400657955,25
M5.MAA000570.3_8_M.1.1,31.648118249851116,-8.816188698498514,0
M5.MAA000572.3_8_M.1.1,37.971234813968564,7.670522181700873,0
M5.MAA000574.3_8_M.1.1,-41.41032088498826,15.774711056187027,41
M5.MAA000577.3_8_M.1.1,-1.262491624958286,-1.0699698654249439,19
M5.MAA000586.3_8_M.1.1,0.025090304957934805,-12.740420095875042,4
M5.MAA000590.3_9_M.1.1,31.180780655307952,-3.4538859760909277,0
M5.MAA000592.3_9_M.1.1,30.336246406315006,-0.9910803010257743,0
M5.MAA000593.3_8_M.1.1,33.05909551454084,0.7498382274092062,0
M5.MAA000596.3_9_M.1.1,-15.715430942009924,25.152016114668207,8
M5.MAA000597.3_9_M.1.1,17.426593572131992,-15.990822998488238,6
M5.MAA000600.3_8_M.1.1,-13.7713034562971,26.854226980859362,8
M5.MAA000603.3_10_M.1.1,34.419302124351915,3.3803670397675223,0
M5.MAA000607.3_9_M.1.1,-14.846931504653258,-35.667014753699625,29
M5.MAA000611.3_8_M.1.1,-11.322694812933166,9.119928111764112,22
M5.MAA000612.3_9_M.1.1,-23.090802186254464,21.306653407294817,16
M5.MAA000614.3_10_M.1.1,-32.939745819524774,-14.777537090908732,20
M5.MAA000617.3_10_M.1.1,27.778113889652218,-11.934923658717834,11
M5.MAA000639.3_9_M.1.1,21.085337925716644,27.972589788138787,15
M5.MAA000641.3_9_M.1.1,-22.85651928015639,4.333391330727447,14
M5.MAA000652.3_10_M.1.1,1.1039933568458848,14.355924588987307,2
M5.MAA000776.3_10_M.1.1,5.115009149055853,-36.12077320458914,5
M5.MAA000801.3_11_M.1.1,-1.9705722551437812,18.72013088330608,44
M5.MAA000839.3_11_M.1.1,8.25362491520104,-21.52476069037988,23
M5.MAA000844.3_10_M.1.1,10.741898134946084,-33.58266646207308,5
M5.MAA000848.3_10_M.1.1,-13.477270124901015,28.721606011930483,8
M5.MAA000870.3_10_M.1.1,-3.7041996041761416,12.84153651880668,22
M5.MAA000871.3_11_M.1.1,-3.2418526869352764,9.858866857356723,22
M5.MAA000877.3_11_M.1.1,-21.292855412982348,-24.107749329140855,1
M5.MAA000884.3_10_M.1.1,24.028721555081155,15.62326422224695,30
M5.MAA000909.3_10_M.1.1,-11.414938246671182,9.10448223358712,22
M5.MAA000910.3_10_M.1.1,-17.810803107189802,-3.466366789023195,31
M5.MAA000913.3_9_M.1.1,-10.525165131620069,-28.702073894204137,1
M5.MAA000914.3_9_M.1.1,-17.711586530435344,-24.285436118629327,1
M5.MAA000918.3_10_M.1.1,-5.445436466599257,-1.2222780639811686,19
M5.MAA000919.3_10_M.1.1,-0.6551694222803045,-16.495606734584207,4
M5.MAA000922.3_9_M.1.1,-5.706529645279916,-0.17749099592992232,19
M5.MAA000926.3_9_M.1.1,-38.21578614862426,12.063982196000751,32
M5.MAA000927.3_9_M.1.1,-32.01844537201101,-18.685070708398033,20
M5.MAA000932.3_11_M.1.1,-3.9379944546247896,35.12256921779538,25
M5.MAA000934.3_9_M.1.1,-14.748111340050913,-27.514713238026122,1
M5.MAA000935.3_8_M.1.1,15.595585609086598,30.41886144597677,42
M5.MAA000938.3_8_M.1.1,-39.37643389370304,-11.569434160973891,20
M5.MAA001539.3_56_F.1.1,7.969402865914957,-1.4677569332098925,12
M5.MAA001632.3_56_F.1.1,10.652439596805976,-3.7803146830730174,12
M5.MAA001847.3_39_F.1.1,2.4752703762485178,6.810305881298902,21
M5.MAA001857.3_38_F.1.1,33.08186765881755,28.622999715637313,33
M5.MAA001861.3_39_F.1.1,30.579277197741177,31.333098917106536,33
M5.MAA001862.3_39_F.1.1,35.03962400574629,27.76292317144104,33
M5.MAA001865.3_38_F.1.1,-14.72392867046002,-19.26526332068626,1
M5.MAA001867.3_39_F.1.1,-10.205975802482635,-17.530886355099657,1
M5.MAA001869.3_38_F.1.1,9.969186738417482,-4.530624162397889,12
M5.MAA001871.3_39_F.1.1,-5.563489385610991,9.411760424971103,22
M5.MAA001872.3_39_F.1.1,-6.623844281279326,12.46856194340244,22
M5.MAA001873.3_38_F.1.1,-23.95220250740661,22.445092286959582,16
M5.MAA001875.3_39_F.1.1,14.148286602833974,-1.2894954087278818,12
M5.MAA001883.3_39_F.1.1,15.671715355941906,20.316201400455004,2
M5.MAA001884.3_38_F.1.1,3.0246274116682432,14.809829311065114,2
M5.MAA001887.3_39_F.1.1,-5.905685297143773,31.044544259099542,8
M5.MAA001888.3_39_F.1.1,14.779637486132431,17.448916119633406,2
M5.MAA001889.3_38_F.1.1,6.866475049671457,-20.358511467335017,23
M6.B000126.3_39_F.1.1,-37.19757545211829,-18.274021933482942,20
M6.B000127.3_38_F.1.1,-29.715994583547925,-3.72364454214298,3
M6.B000412.3_56_F.1.1,-5.255778060806663,-17.517891547780504,4
M6.B000610.3_56_F.1.1,-24.785914446515868,14.379794983572499,27
M6.B000633.3_56_F.1.1,-34.392322941305345,-0.4802064995092351,3
M6.B000825.3_38_F.1.1,34.944713673877416,-7.51324322528434,0
M6.B000826.3_39_F.1.1,37.35085531432318,5.030237757933919,0
M6.B000827.3_38_F.1.1,2.510977690441466,-41.53365580983283,5
M6.B000971.3_39_F.1.1,14.586323605185951,-24.932739359659404,37
M6.B001176.3_56_F.1.1,35.531340523161205,2.788912229921274,0
M6.B001689.3_38_F.1.1,28.872101171351297,-10.335098551899257,11
M6.B001750.3_38_F.1.1,19.29351781378084,18.436096470952226,2
M6.B002010.3_39_F.1.1,-3.160187592552492,-9.80307182728533,4
M6.B002421.3_39_F.1.1,-3.0139753244041634,1.608261439310744,19
M6.B002423.3_39_F.1.1,-5.365604760318501,-14.92578509653013,4
M6.B002427.3_39_F.1.1,-1.445489320231554,-10.914335899133253,4
M6.B002428.3_38_F.1.1,-27.567726309739932,-10.01496821977611,23
M6.B002432.3_38_F.1.1,-31.42676508770003,-4.055930978260134,3
M6.B002433.3_38_F.1.1,8.869952191159943,31.641691820796698,10
M6.B002435.3_39_F.1.1,9.132375221146923,34.726280253050895,10
M6.B002436.3_39_F.1.1,3.701376050725007,39.76446268078813,10
M6.B002437.3_39_F.1.1,9.148331696353935,31.98930905846198,10
M6.B002438.3_38_F.1.1,8.12902098744275,31.770540467166025,10
M6.B002777.3_39_F.1.1,-27.00889443948468,31.88918088544018,7
M6.B002954.3_56_F.1.1,-31.95267631090764,3.055882666543429,3
M6.B002955.3_56_F.1.1,-15.308716044982916,-25.63781510269612,1
M6.B003274.3_38_F.1.1,-18.254575035601338,9.495273375710386,9
M6.B003278.3_38_F.1.1,34.87113559303399,-13.240001962657228,11
M6.B003279.3_38_F.1.1,31.78719408175574,-16.773448414831698,11
M6.B003281.3_39_F.1.1,26.583322501947613,2.5068482546101882,0
M6.B003283.3_38_F.1.1,-40.14067801789992,-10.874884831431245,20
M6.B003291.3_39_F.1.1,-16.720173872397275,-35.82143725578197,29
M6.B003292.3_39_F.1.1,28.40396830087446,1.1053553684708881,0
M6.D041894.3_9_M.1.1,-28.722232730960005,31.195234013675567,7
M6.D041904.3_10_M.1.1,-21.908084384981407,34.190875806240854,7
M6.D041911.3_8_M.1.1,-19.503878641635104,37.49140536436436,7
M6.D041912.3_8_M.1.1,24.168025472457625,33.27833380589684,15
M6.D041914.3_8_M.1.1,38.82237106302336,19.957469415921253,26
M6.D042044.3_9_M.1.1,18.26097016771054,18.567323273830862,2
M6.D042105.3_11_M.1.1,-29.21794329158766,-1.294765287402962,3
M6.D042185.3_9_M.1.1,-40.02480048839175,-0.8459085235117069,3
M6.D042186.3_8_M.1.1,-36.15003655994917,1.8987679984521626,3
M6.D042193.3_8_M.1.1,11.486882149878438,-31.548192682264048,5
M6.D042253.3_9_M.1.1,34.318103748916855,13.95920314628404,26
M6.D042474.3_8_M.1.1,-12.112836496373648,-18.558236804298083,1
M6.D042475.3_9_M.1.1,-21.175965670216943,-19.04834370906605,1
M6.D042479.3_8_M.1.1,28.87671883879194,-25.19811053550408,40
M6.D043520.3_39_F.1.1,-23.580062948064917,-23.519467301086788,24
M6.D043522.3_39_F.1.1,-29.24958422745581,-8.427732062302496,23
M6.D045064.3_38_F.1.1,-14.40320948716775,-13.67232385227174,1
M6.D045067.3_38_F.1.1,-11.667794460777563,-22.484435697335233,1
M6.D045140.3_38_F.1.1,9.078252053543602,7.185374026469447,28
M6.MAA000386.3_11_M.1.1,-9.811980578745368,-3.093958419794502,19
M6.MAA000388.3_11_M.1.1,-15.583763930091333,-28.22071194191298,1
M6.MAA000398.3_9_M.1.1,1.1868948979641678,-13.876763117701406,4
M6.MAA000399.3_9_M.1.1,-1.1148304734564742,-16.689648714895508,4
M6.MAA000400.3_8_M.1.1,-7.729067152661268,-11.839282546039808,4
M6.MAA000409.3_10_M.1.1,24.28481889542065,28.30367721996951,15
M6.MAA000427.3_11_M.1.1,-38.68818155100489,-12.939396770854724,20
M6.MAA000435.3_10_M.1.1,-31.260785113003806,-16.541353507566168,6
M6.MAA000439.3_10_M.1.1,-13.867965417279123,-30.272517746720634,1
M6.MAA000487.3_10_M.1.1,34.80800597500988,15.909917884722828,26
M6.MAA000496.3_10_M.1.1,-13.17673340193897,-15.163104320980317,1
M6.MAA000508.3_9_M.1.1,9.817545516801923,18.771135874633003,2
M6.MAA000526.3_9_M.1.1,1.6900418765181722,-20.544246016567214,23
M6.MAA000530.3_8_M.1.1,10.091257321818459,-23.15982873364943,23
M6.MAA000531.3_8_M.1.1,-10.370466575822423,-27.35886925964519,1
M6.MAA000554.3_8_M.1.1,-17.33174928565846,-24.94776965365651,1
M6.MAA000556.3_9_M.1.1,-13.913817098713917,-6.322558920980826,4
M6.MAA000559.3_8_M.1.1,15.349945841251287,-24.937523416786746,37
M6.MAA000560.3_10_M.1.1,-26.91888105507078,7.1072631316745065,32
M6.MAA000563.3_10_M.1.1,-22.60133842839238,4.92076570739755,32
M6.MAA000564.3_10_M.1.1,-12.790790670362409,13.741872636839014,9
M6.MAA000570.3_8_M.1.1,35.45851397463372,-2.9482448370705123,0
M6.MAA000572.3_8_M.1.1,35.46515770841331,5.9386288048426845,0
M6.MAA000573.3_9_M.1.1,36.40093122737048,-1.3011910963419004,0
M6.MAA000577.3_8_M.1.1,23.67559398152185,14.668141538902193,30
M6.MAA000586.3_8_M.1.1,-38.523837424683315,4.1217693471692165,3
M6.MAA000589.3_9_M.1.1,-36.54055332683373,4.487463215858162,3
M6.MAA000590.3_9_M.1.1,35.5521244018463,-14.222309647310999,11
M6.MAA000592.3_9_M.1.1,32.207605700006724,-4.152665100575461,0
M6.MAA000596.3_9_M.1.1,-9.670299599844336,29.989443875472134,8
M6.MAA000597.3_9_M.1.1,-35.09530282647722,-16.979927012534667,20
M6.MAA000600.3_8_M.1.1,-11.83865692729538,29.145755054193916,8
M6.MAA000603.3_10_M.1.1,30.134889409439786,-1.6897880601922408,0
M6.MAA000604.3_10_M.1.1,26.077749963222786,-5.062508091166797,0
M6.MAA000607.3_9_M.1.1,-14.704944803887528,-38.2453697206755,29
M6.MAA000611.3_8_M.1.1,-6.887901759673973,9.681806456206335,22
M6.MAA000612.3_9_M.1.1,-7.987879973988408,11.365209427881643,22
M6.MAA000614.3_10_M.1.1,-31.777001231962362,-18.750905181354543,20
M6.MAA000615.3_10_M.1.1,-13.016550648669664,16.061578700487296,9
M6.MAA000617.3_10_M.1.1,38.65149023816636,0.4710382063161372,0
M6.MAA000652.3_10_M.1.1,15.336792450843435,9.517626495485818,18
M6.MAA000776.3_10_M.1.1,19.489756136070074,18.598840270184766,2
M6.MAA000779.3_11_M.1.1,4.820294881055286,14.210548239148215,2
M6.MAA000801.3_11_M.1.1,-33.635962663325735,-7.495352873378525,3
M6.MAA000839.3_11_M.1.1,8.941350721337061,-23.85212971487658,23
M6.MAA000844.3_10_M.1.1,17.46173636746594,2.024706544605784,18
M6.MAA000848.3_10_M.1.1,-16.335764582010196,27.426994842294203,8
M6.MAA000871.3_11_M.1.1,-26.044341173561033,22.385591469997564,16
M6.MAA000877.3_11_M.1.1,-17.591117830751497,-24.400759831443388,1
M6.MAA000884.3_10_M.1.1,-1.3462277640259277,-0.900290105464463,19
M6.MAA000891.3_10_M.1.1,6.456591331786449,-23.666369454338234,23
M6.MAA000902.3_11_M.1.1,14.679003649806189,27.895374850512997,42
M6.MAA000907.3_11_M.1.1,24.512096890233806,5.067499275747816,35
M6.MAA000909.3_10_M.1.1,14.573902727928516,-3.9083674684202823,12
M6.MAA000913.3_9_M.1.1,-11.99785578124849,-27.27641054413812,1
M6.MAA000926.3_9_M.1.1,-38.363308003895646,12.07955144052422,32
M6.MAA000927.3_9_M.1.1,-37.43361594158836,-18.257416924258024,20
M6.MAA000932.3_11_M.1.1,-19.532543186195472,-3.2707242546063124,31
M6.MAA000934.3_9_M.1.1,-12.803501175571817,-14.49184870881208,1
M6.MAA000938.3_8_M.1.1,-38.01545045662239,-14.188234642099331,20
M6.MAA000940.3_8_M.1.1,-7.785876606313578,-45.78427527695037,38
M6.MAA000942.3_8_M.1.1,-28.69488482787195,8.212957029546692,32
M6.MAA001539.3_56_F.1.1,-29.890167553245224,19.88162420247009,16
M6.MAA001632.3_56_F.1.1,11.997859110891142,-5.304146553324406,12
M6.MAA001844.3_38_F.1.1,-3.7770650249754714,24.901317646182147,8
M6.MAA001857.3_38_F.1.1,28.921887441104115,20.548855844992424,30
M6.MAA001862.3_39_F.1.1,-36.29456543087048,-5.7238069410153445,3
M6.MAA001865.3_38_F.1.1,2.8293586996656215,-4.242590886150765,39
M6.MAA001867.3_39_F.1.1,2.8913257026571406,-4.374047602100822,39
M6.MAA001869.3_38_F.1.1,-8.841951414568952,9.33733108055914,22
M6.MAA001871.3_39_F.1.1,-12.410089763432282,8.372290119627179,22
M6.MAA001872.3_39_F.1.1,9.368484029559035,-5.205621308872344,12
M6.MAA001873.3_38_F.1.1,-32.890998158598954,18.834243640924523,16
M6.MAA001875.3_39_F.1.1,-34.53171635082411,19.52327531049948,16
M6.MAA001883.3_39_F.1.1,18.27893194730609,2.9697237739981817,18
M6.MAA001884.3_38_F.1.1,2.6739259570469818,16.612758291279036,2
M6.MAA001887.3_39_F.1.1,-9.444424397896,32.27892813277853,8
M6.MAA001888.3_39_F.1.1,11.81535216473001,-31.10710359800228,5
M6.MAA001892.3_38_F.1.1,1.9106635709344637,-20.654997568179617,23
M6.MAA001894.3_39_F.1.1,1.6154989344485475,27.962864121505184,25
M7.B000126.3_39_F.1.1,-31.897015982226563,-16.684193241312723,20
M7.B000127.3_38_F.1.1,17.411488584780027,-23.620561650518844,37
M7.B000610.3_56_F.1.1,-24.21014455212504,15.860460050811469,27
M7.B000633.3_56_F.1.1,-37.43552840224834,-1.0734675712461914,3
M7.B000634.3_56_F.1.1,-1.7792371223505359,-16.98078289863936,4
M7.B000825.3_38_F.1.1,34.80494668339886,-13.354433134778448,11
M7.B000826.3_39_F.1.1,36.978599083880994,-8.528693514469173e-4,0
M7.B000827.3_38_F.1.1,-0.8135594484694257,-41.912788802747066,5
M7.B000971.3_39_F.1.1,0.6776032849911457,-37.89547674157245,5
M7.B001689.3_38_F.1.1,31.96281764527735,2.4510069801786423,0
M7.B001717.3_38_F.1.1,7.898470168277963,6.252096319114092,28
M7.B001750.3_38_F.1.1,10.36759072631663,19.181877849335013,2
M7.B002010.3_39_F.1.1,-4.896652181216109,-9.923557672823673,4
M7.B002011.3_38_F.1.1,-8.953165865603975,-8.008807620405499,4
M7.B002309.3_57_F.1.1,5.311293465508717,36.013049196934716,10
M7.B002314.3_56_F.1.1,-11.762546972946193,-23.645549508164247,1
M7.B002427.3_39_F.1.1,-2.056191639958652,-12.900331023240613,4
M7.B002428.3_38_F.1.1,-10.153345312777796,-9.630760102277122,4
M7.B002432.3_38_F.1.1,7.652352968905824,36.41192449280484,10
M7.B002433.3_38_F.1.1,7.596978689585083,35.22505586287585,10
M7.B002435.3_39_F.1.1,6.790191490249048,30.006274086703833,10
M7.B002436.3_39_F.1.1,5.706707218972629,40.95499692385737,10
M7.B002437.3_39_F.1.1,4.914129798423218,38.52923397544204,10
M7.B002438.3_38_F.1.1,9.227595185459961,32.099669677220135,10
M7.B002762.3_39_F.1.1,-28.811880709332808,-2.131305953752586,3
M7.B002765.3_38_F.1.1,-29.99666931035222,-5.25346295077951,3
M7.B002777.3_39_F.1.1,-14.318378124795041,37.212939639997025,7
M7.B002780.3_38_F.1.1,-14.769933708639282,39.65021376459402,7
M7.B002955.3_56_F.1.1,-16.388844369707282,-26.238726118987074,1
M7.B003279.3_38_F.1.1,32.616466390512166,-13.493621413208476,11
M7.B003281.3_39_F.1.1,37.5353941490133,6.461455728645227,0
M7.B003283.3_38_F.1.1,-34.338367678881035,-19.01731712680396,20
M7.B003284.3_39_F.1.1,-15.620905637449164,6.6022264419951755,14
M7.B003291.3_39_F.1.1,-15.43889392721847,-36.06983871274799,29
M7.B003292.3_39_F.1.1,28.659306896996522,-8.547934066056056,0
M7.D041894.3_9_M.1.1,-21.134425031360802,30.79815821131113,7
M7.D041904.3_10_M.1.1,-27.04818880858652,31.850886456717095,7
M7.D041911.3_8_M.1.1,-12.76068557350096,38.53504918128796,7
M7.D041912.3_8_M.1.1,21.770028065117618,23.514224662161208,43
M7.D041914.3_8_M.1.1,38.72618064077296,20.32042158148192,26
M7.D042044.3_9_M.1.1,28.702253211217545,-25.47116089548,40
M7.D042105.3_11_M.1.1,-29.339838648187005,-0.8887629906538039,3
M7.D042186.3_8_M.1.1,-22.31266145177541,-0.43155856241734497,3
M7.D042193.3_8_M.1.1,6.9484888241150795,1.1580743068455555,37
M7.D042253.3_9_M.1.1,38.13329604084583,21.313212021131744,26
M7.D042475.3_9_M.1.1,-18.192784720615997,-27.098852834649026,1
M7.D042479.3_8_M.1.1,27.102690951163098,-24.05875079176566,40
M7.D043520.3_39_F.1.1,-9.501173190461106,-23.985692852341632,1
M7.D043522.3_39_F.1.1,4.898694472795646,-21.770881928777293,23
M7.D043526.3_39_F.1.1,7.849066107656168,-34.352610891290865,5
M7.D045058.3_39_F.1.1,-18.75053248165769,-24.20615740110825,1
M7.D045064.3_38_F.1.1,-24.169528001128203,-17.638992271159537,24
M7.D045139.3_39_F.1.1,11.766463751175909,7.627783565994928,28
M7.D045140.3_38_F.1.1,8.706044734143608,8.225285538113923,28
M7.MAA000386.3_11_M.1.1,4.281231875662319,2.8231689052489686,21
M7.MAA000388.3_11_M.1.1,-11.98600313976399,-27.97863108012921,1
M7.MAA000399.3_9_M.1.1,-30.69226961612106,-7.5040681961365285,23
M7.MAA000400.3_8_M.1.1,-1.6812074622304138,-14.439953829490202,4
M7.MAA000409.3_10_M.1.1,21.82537472664499,28.109268768569475,15
M7.MAA000427.3_11_M.1.1,21.489642347397435,-14.092220841242971,6
M7.MAA000442.3_11_M.1.1,7.474329085017284,6.674850433656235,28
M7.MAA000496.3_10_M.1.1,-3.798079994927498,-26.620769812822928,39
M7.MAA000508.3_9_M.1.1,15.566058056067588,20.13327226391474,2
M7.MAA000510.3_8_M.1.1,20.397434716416797,17.82288910814101,2
M7.MAA000526.3_9_M.1.1,9.440254884446277,-23.86919590027834,23
M7.MAA000530.3_8_M.1.1,8.267803200993916,-23.830080331832228,23
M7.MAA000531.3_8_M.1.1,-11.267972810728404,-26.40812608405814,1
M7.MAA000554.3_8_M.1.1,-9.65162546261369,-26.561833268363966,1
