"","p_val","avg_diff","pct.1","pct.2","cluster","gene"
"Myo5b",4.7654275266829e-62,0.531512609980578,0.745,0.181,"5","Myo5b"
"Fam57a2",5.1744598580008e-62,0.910383875499863,0.872,0.604,"5","Fam57a"
"Krtdap4",2.6106218814792e-61,1.77337821999315,0.859,0.42,"5","Krtdap"
"Cst63",1.51577158554742e-60,0.78792034543128,0.785,0.221,"5","Cst6"
"Gm944",4.40889779712104e-60,1.15750532062835,0.886,0.476,"5","Gm94"
"Plxdc22",5.43075809164766e-60,0.914831237283881,0.852,0.577,"5","Plxdc2"
"Defb4",1.1313907743401e-58,0.521754871944882,0.463,0.019,"5","Defb4"
"Areg",1.69225177953788e-58,0.701793555592497,0.698,0.202,"5","Areg"
"Cnfn1",1.32574990005714e-56,1.79443672065699,0.664,0.102,"5","Cnfn"
"Tgm35",5.29325194538563e-56,0.889276282929936,0.846,0.276,"5","Tgm3"
"Aox44",8.93326152672665e-55,1.02246868831239,0.799,0.222,"5","Aox4"
"F31",1.63120588324363e-54,1.43317071200315,0.785,0.391,"5","F3"
"2310002J15Rik3",1.662635465187e-54,1.04079855146462,0.792,0.34,"5","2310002J15Rik"
"Sprr1a3",3.21606645611192e-54,1.84443473133336,0.725,0.161,"5","Sprr1a"
"Sdr16c51",3.48064749153653e-53,0.687595062543988,0.664,0.127,"5","Sdr16c5"
"Rab254",8.04123791632442e-53,0.78001869690095,0.933,0.88,"5","Rab25"
"Sdr9c7",4.38085676774061e-50,0.443328897759205,0.544,0.052,"5","Sdr9c7"
"Ankrd352",4.73758163797254e-50,0.704499424080909,0.785,0.262,"5","Ankrd35"
"Tubb2a3",7.91943055299423e-49,1.20000739832202,0.819,0.573,"5","Tubb2a"
"Rhbg4",9.73766753429582e-49,0.882575317136418,0.799,0.259,"5","Rhbg"
"Sprr1b1",1.92479846674929e-48,1.47542516693749,0.638,0.106,"5","Sprr1b"
"Acer15",4.50378324567699e-48,1.00120558620429,0.812,0.236,"5","Acer1"
"1110067D22Rik3",5.4469612832052e-48,0.809385431943655,0.805,0.486,"5","1110067D22Rik"
"Thop15",2.66771208449251e-47,0.914395801801114,0.886,0.619,"5","Thop1"
"Abca12",6.54902604397544e-47,0.403122019438856,0.644,0.132,"5","Abca12"
"Dmpk",3.6702425682824e-46,0.447437678593734,0.752,0.212,"5","Dmpk"
"Mtap2",8.81905486518894e-46,0.292302678412157,0.638,0.14,"5","Mtap2"
"Krt175",9.61110972267374e-46,1.50641109157195,0.946,0.781,"5","Krt17"
"Serpinb11",1.31742478023151e-45,0.637038406756124,0.443,0.027,"5","Serpinb11"
"Serpinb7",1.47617941027244e-45,0.492719353798733,0.403,0.018,"5","Serpinb7"
"Smagp",2.256867735881e-45,0.468895722113203,0.758,0.221,"5","Smagp"
"Rhov4",2.50849676379663e-45,0.831602987913969,0.832,0.255,"5","Rhov"
"Ephx35",2.91973874244897e-45,0.79462780123693,0.745,0.191,"5","Ephx3"
"Efna3",7.41352761510943e-44,0.361941103200224,0.799,0.382,"5","Efna3"
"Ly6g6e5",3.25058852541116e-43,0.665247269189576,0.826,0.274,"5","Ly6g6e"
"Pdlim24",3.60051628510543e-43,0.742161388796741,0.879,0.468,"5","Pdlim2"
"Trex2",4.93229146652155e-43,0.662034942272761,0.57,0.089,"5","Trex2"
"Pdzk1ip13",1.46396779477875e-42,0.618920780083515,0.745,0.208,"5","Pdzk1ip1"
"Bpifc",1.46546839552099e-42,0.723420987746558,0.51,0.07,"5","Bpifc"
"Serpina9",1.92124736042775e-42,0.584582242908054,0.376,0.036,"5","Serpina9"
"Efhd1",4.59579354373719e-42,0.668801440697707,0.55,0.114,"5","Efhd1"
"Scel",1.81576264169221e-41,0.344641643837415,0.631,0.124,"5","Scel"
"Sdc32",4.91779982952455e-41,0.651595606151298,0.792,0.329,"5","Sdc3"
"Slc5a13",6.06431666498411e-41,1.05897309215978,0.839,0.374,"5","Slc5a1"
"Fgfbp14",6.81438636381625e-40,1.25334747772616,0.758,0.404,"5","Fgfbp1"
"S100a7a",9.15552202112984e-40,0.476953656119713,0.423,0.039,"5","S100a7a"
"Nrp24",2.05833151853527e-39,0.552832533959565,0.718,0.182,"5","Nrp2"
"Tuba1a2",2.19229823135465e-39,0.985873803559905,0.913,0.81,"5","Tuba1a"
"Cpeb21",2.77661709709564e-39,0.561417627085772,0.812,0.529,"5","Cpeb2"
"Tuba4a1",5.42830852106278e-39,0.946924252945152,0.933,0.863,"5","Tuba4a"
"Clu2",1.02899024070257e-38,1.00096671827228,0.725,0.32,"5","Clu"
"Clip11",1.35455854150994e-37,0.615351124296496,0.886,0.806,"5","Clip1"
"Kazald14",2.10245491194239e-37,0.817652598916637,0.893,0.5,"5","Kazald1"
"Dusp221",2.56920595940981e-37,0.636717871921353,0.852,0.658,"5","Dusp22"
"Metrnl4",2.675009344774e-37,0.677206294773755,0.772,0.28,"5","Metrnl"
"Ace2",1.16411145200883e-36,0.340881935276535,0.53,0.08,"5","Ace2"
"Efna5",1.66347334460997e-36,0.686769954904327,0.872,0.635,"5","Efna5"
"Insl6",2.88592993868886e-36,0.302503212055086,0.678,0.226,"5","Insl6"
"Zfp7505",3.07418233344947e-36,0.776805381844236,0.859,0.347,"5","Zfp750"
"Epgn",4.13794433212853e-36,0.805335455258505,0.416,0.041,"5","Epgn"
"Sdr16c6",6.80858176215545e-36,0.41007876988149,0.45,0.054,"5","Sdr16c6"
"Pvrl45",1.28659802627535e-35,0.724556556065675,0.839,0.439,"5","Pvrl4"
"Muc15",4.62081903695782e-35,0.250892750610053,0.45,0.053,"5","Muc15"
"Tcn21",3.30003122945425e-33,0.608081222341601,0.805,0.354,"5","Tcn2"
"Dnase1l3",6.39113322477542e-33,0.594713329316798,0.396,0.04,"5","Dnase1l3"
"Mt45",9.18867401976494e-33,0.464660792664024,0.953,0.731,"5","Mt4"
"Psapl15",1.13170173914505e-32,1.02883555594855,0.718,0.288,"5","Psapl1"
"Akap132",1.43029477968042e-32,0.630198459877541,0.832,0.6,"5","Akap13"
"Pcsk6",1.53373872162617e-32,0.419202935450083,0.698,0.274,"5","Pcsk6"
"Ngf",2.24659821618586e-32,0.274066406553803,0.423,0.115,"5","Ngf"
"Klk12",3.97693612383804e-32,0.270280672770837,0.336,0.051,"5","Klk12"
"Homer23",4.63979264114883e-32,0.666686591470528,0.765,0.306,"5","Homer2"
"Rnf39",5.01838924511143e-32,0.562756339051367,0.624,0.188,"5","Rnf39"
"Cldn12",6.17430001431344e-32,0.742361814758666,0.752,0.281,"5","Cldn1"
"4833423E24Rik3",7.46551235484709e-32,0.726837365635673,0.846,0.489,"5","4833423E24Rik"
"Leprel4",7.47893010863761e-32,0.563734907723697,0.866,0.593,"5","Leprel4"
"Sult2b15",7.69879951203096e-32,0.595348223526532,0.866,0.434,"5","Sult2b1"
"Clic34",1.06280332465256e-31,0.581463084227129,0.805,0.374,"5","Clic3"
"Lass35",1.1749186540662e-31,0.744683772817376,0.886,0.549,"5","Lass3"
"Mal24",2.22949117544557e-31,0.789458301956549,0.671,0.243,"5","Mal2"
"Pik3r3",3.21641981155669e-31,0.526234133533507,0.685,0.263,"5","Pik3r3"
"Chl11",4.70737799636762e-31,0.617890862169067,0.839,0.724,"5","Chl1"
"Cyp4f395",5.11699352449666e-31,0.777361216691628,0.839,0.443,"5","Cyp4f39"
"1110008P14Rik",5.69648795025495e-31,0.250909889281815,0.799,0.522,"5","1110008P14Rik"
"Me13",6.21175256735449e-31,0.573860719257201,0.658,0.205,"5","Me1"
"Dlgap42",1.65490031040131e-30,0.455908594318172,0.906,0.737,"5","Dlgap4"
"Tmem541",3.47535470539695e-30,0.516034369933905,0.846,0.532,"5","Tmem54"
"Ccdc64b2",3.721838073648e-30,0.515988467126283,0.651,0.247,"5","Ccdc64b"
"Gjb2",1.24204583351796e-29,0.597415020208638,0.53,0.149,"5","Gjb2"
"Grhl12",1.33542289133586e-29,0.55064225618425,0.819,0.392,"5","Grhl1"
"Tspan7",2.58386959918571e-29,0.443514685661181,0.839,0.499,"5","Tspan7"
"Rab3d3",3.58246852586615e-29,0.584728699313942,0.886,0.645,"5","Rab3d"
"Spint12",3.9662913700011e-29,0.678142123127908,0.819,0.5,"5","Spint1"
"Spnb32",4.53827514657024e-29,0.483625960343759,0.852,0.461,"5","Spnb3"
"Mocos2",8.29903089832082e-29,0.502002133422019,0.671,0.239,"5","Mocos"
"2310003C23Rik",3.62404662231906e-28,0.420273692809671,0.785,0.513,"5","2310003C23Rik"
"Crot2",4.73817318293234e-28,0.54973664399414,0.859,0.507,"5","Crot"
"Tgm14",4.80382436456831e-28,0.799882221603458,0.879,0.619,"5","Tgm1"
"Myo10",7.82241458897626e-28,0.486778078693166,0.879,0.747,"5","Myo10"
"Vsig81",1.20516105113193e-27,0.466190473689898,0.852,0.736,"5","Vsig8"
"Cldn45",1.38298162198157e-27,1.21008371518437,0.758,0.341,"5","Cldn4"
"Cdkn2b",1.53467162902413e-27,0.321642054218225,0.597,0.168,"5","Cdkn2b"
"Rdh125",1.81886656725504e-27,0.638029392407013,0.866,0.497,"5","Rdh12"
"Plekhn1",2.75667964735916e-27,0.380063827578857,0.678,0.229,"5","Plekhn1"
"Tmem41a",3.1702358384667e-27,0.407452618124156,0.718,0.286,"5","Tmem41a"
"Klk13",3.66189077524536e-27,0.41371255364541,0.758,0.406,"5","Klk13"
"Alox12b1",6.3583285095496e-27,1.00650374896568,0.436,0.077,"5","Alox12b"
"Kctd113",3.02215990733405e-26,0.769099398923171,0.725,0.344,"5","Kctd11"
"Hes1",3.03590850169786e-26,0.520443650649799,0.886,0.796,"5","Hes1"
"Ppl4",4.53674598390701e-26,0.521937923447103,0.758,0.349,"5","Ppl"
"Ggh3",5.07876805783255e-26,0.56575107164554,0.819,0.564,"5","Ggh"
"Gjb6",1.5743122187793e-25,0.375900825742692,0.409,0.071,"5","Gjb6"
"Calml32",1.98692179058895e-25,0.619248524057861,0.966,0.89,"5","Calml3"
"Mafb",2.30253713405353e-25,0.652488748009878,0.933,0.759,"5","Mafb"
"Sgpp11",2.72825426394829e-25,0.514992950116567,0.792,0.581,"5","Sgpp1"
"Entpd34",3.03254268729458e-25,0.530845891483922,0.745,0.329,"5","Entpd3"
"Ephb6",3.25933878255848e-25,0.451434837822276,0.738,0.34,"5","Ephb6"
"Pcdh1",3.40156922701217e-25,0.289678738470305,0.611,0.21,"5","Pcdh1"
"2810405K02Rik4",3.76187698958325e-25,0.491906459705242,0.805,0.471,"5","2810405K02Rik"
"Pld31",4.48122884690111e-25,0.592785589314977,0.839,0.649,"5","Pld3"
"Tubb34",7.61876177148439e-25,0.525181891353858,0.705,0.261,"5","Tubb3"
"Evpl3",2.23333061522078e-24,0.471692185175316,0.866,0.595,"5","Evpl"
"Tubb2b2",2.6746571238579e-24,0.577688592257514,0.55,0.214,"5","Tubb2b"
"Magi1",3.10964067153521e-24,0.297412930814725,0.685,0.367,"5","Magi1"
"Tmem45a1",6.47061657489323e-24,0.551158934656139,0.497,0.218,"5","Tmem45a"
"Ndrg25",8.17033264266387e-24,0.648880512913388,0.732,0.342,"5","Ndrg2"
"Tspan5",9.45972264831772e-24,0.287869329774896,0.725,0.361,"5","Tspan5"
"Sort1",9.57010908880502e-24,0.256677603199076,0.597,0.196,"5","Sort1"
"Bag25",1.06795388021313e-23,0.564756562752707,0.745,0.342,"5","Bag2"
"Ankrd221",1.90117047984357e-23,0.464546706664922,0.785,0.396,"5","Ankrd22"
"Pla2g4f1",2.41658770843351e-23,0.316418396683831,0.638,0.213,"5","Pla2g4f"
"Atp6v0a4",2.71266474650777e-23,0.284552653174588,0.497,0.144,"5","Atp6v0a4"
"Myh142",3.24144664868123e-23,0.485056907032598,0.852,0.619,"5","Myh14"
"Rbp71",3.56229426131186e-23,0.253318212401684,0.624,0.218,"5","Rbp7"
"Lass4",6.19638432812288e-23,0.383719362394605,0.584,0.195,"5","Lass4"
"Ugcg",8.94134052797384e-23,0.316382672780054,0.698,0.32,"5","Ugcg"
"Ttc221",1.30790171520481e-22,0.332201384056608,0.51,0.133,"5","Ttc22"
"Lphn2",1.48098461000454e-22,0.265920670233432,0.651,0.251,"5","Lphn2"
"Tpd52",1.71404812675394e-22,0.420585303615661,0.879,0.801,"5","Tpd52"
"Gsdma",2.19623709983609e-22,0.29105680547621,0.262,0.028,"5","Gsdma"
"Dsc11",2.29620395558258e-22,0.660726972014378,0.389,0.075,"5","Dsc1"
"Tmprss11d1",2.93474327327045e-22,0.819617738591211,0.49,0.17,"5","Tmprss11d"
"Arap2",1.38967394372103e-21,0.445486265494474,0.832,0.684,"5","Arap2"
"Sept8",1.85720743550956e-21,0.26145366937192,0.644,0.256,"5","Sept8"
"Xdh",1.87934518514278e-21,0.340512717897099,0.705,0.314,"5","Xdh"
"Abtb2",2.13744184902025e-21,0.378072476434095,0.678,0.436,"5","Abtb2"
"Prr9",3.5822687921834e-21,0.58306225292109,0.289,0.032,"5","Prr9"
"Ablim13",5.4398241862385e-21,0.483709215256942,0.893,0.717,"5","Ablim1"
"Chmp4c",5.56265792216526e-21,0.286934829796308,0.725,0.422,"5","Chmp4c"
"Elovl14",9.35321036285072e-21,0.53840392126819,0.879,0.757,"5","Elovl1"
"Insig1",1.06455659776981e-20,0.446971949464648,0.725,0.487,"5","Insig1"
"Rtn4r",1.36391609901612e-20,0.307652773351527,0.463,0.145,"5","Rtn4r"
"Smtnl2",2.03102684185683e-20,0.304165787780738,0.43,0.11,"5","Smtnl2"
"Glrx",2.35077568245491e-20,0.352186009277474,0.617,0.32,"5","Glrx"
"Krt35",4.08004479872323e-20,1.37969798615883,0.309,0.051,"5","Krt35"
"Paqr52",5.08478521162639e-20,0.511503868015494,0.893,0.592,"5","Paqr5"
"Rbp2",5.16199422336126e-20,0.306713293664769,0.503,0.145,"5","Rbp2"
"Nipal21",6.16371323248908e-20,0.43200124535408,0.805,0.518,"5","Nipal2"
"Krt361",7.86475912067995e-20,2.33324669187988,0.322,0.099,"5","Krt36"
"Bnipl2",8.41951450791829e-20,0.428124212974539,0.872,0.6,"5","Bnipl"
"Prdm1",1.07268051920285e-19,0.422130128997073,0.51,0.231,"5","Prdm1"
"Htatip22",1.38689344943426e-19,0.430871074955622,0.812,0.561,"5","Htatip2"
"Nebl",1.77170713686051e-19,0.253982404189618,0.537,0.202,"5","Nebl"
"Mllt4",2.03042951652549e-19,0.301631667687751,0.866,0.711,"5","Mllt4"
"Serpinb23",2.63478834263738e-19,0.862470985246423,0.658,0.337,"5","Serpinb2"
"Mpzl22",3.62111315744543e-19,0.445837974908637,0.893,0.688,"5","Mpzl2"
"Rab27b",6.80962194470995e-19,0.434318288415531,0.779,0.471,"5","Rab27b"
"AA9868601",1.99603497980201e-18,0.542893799682845,0.799,0.545,"5","AA986860"
"Hmgcr",7.32413402896845e-18,0.34045442236092,0.738,0.504,"5","Hmgcr"
"Kdm5b1",9.92341598145748e-18,0.387224647689127,0.866,0.776,"5","Kdm5b"
"Gcat4",1.26916860927247e-17,0.506766619945175,0.906,0.755,"5","Gcat"
"Degs12",1.72350786550209e-17,0.469411486743326,0.94,0.881,"5","Degs1"
"Plcd13",2.52927487827687e-17,0.507176386256384,0.866,0.7,"5","Plcd1"
"Adam153",7.50146556946013e-17,0.439887288468386,0.839,0.571,"5","Adam15"
"Grhl35",1.0072511033867e-16,0.438248059903153,0.819,0.476,"5","Grhl3"
"Hbegf2",1.11051675171748e-16,0.621456179321793,0.872,0.699,"5","Hbegf"
"Tmbim11",1.14965870852534e-16,0.468983043077966,0.933,0.88,"5","Tmbim1"
"Aig1",1.3509518796432e-16,0.298004926730395,0.738,0.414,"5","Aig1"
"Ovol15",2.39871353442927e-16,0.815594681882348,0.879,0.752,"5","Ovol1"
"Itgb6",2.92574478050479e-16,0.336202798856809,0.57,0.247,"5","Itgb6"
"Bicd22",3.86884224141169e-16,0.446752771417318,0.872,0.745,"5","Bicd2"
"Rnf19b",4.65573226568359e-16,0.295584958497868,0.745,0.484,"5","Rnf19b"
"Tmem793",4.75110654493566e-16,0.43958050357996,0.852,0.647,"5","Tmem79"
"Acad92",4.94107534060004e-16,0.481132603457249,0.846,0.635,"5","Acad9"
"Mfsd5",5.45974323699617e-16,0.350691323967229,0.846,0.765,"5","Mfsd5"
"Itgb5",9.67019718189113e-16,0.408430588564641,0.826,0.585,"5","Itgb5"
"Hist1h2bc2",9.81511051340941e-16,0.314788868690225,0.966,0.912,"5","Hist1h2bc"
"Egln3",9.85635111544253e-16,0.278915989031405,0.597,0.245,"5","Egln3"
"Cmpk1",1.00864351054011e-15,0.325766653395546,0.846,0.732,"5","Cmpk1"
"Polb2",1.52000699402441e-15,0.34742830724799,0.879,0.713,"5","Polb"
"Dhcr7",1.6041420942824e-15,0.252929458216112,0.812,0.485,"5","Dhcr7"
"Nhsl1",2.86013878960784e-15,0.297533460432751,0.711,0.412,"5","Nhsl1"
"Atp6v0b",3.17883529429365e-15,0.339979112917656,0.926,0.874,"5","Atp6v0b"
"Fech1",4.0536899419428e-15,0.414477837434149,0.792,0.543,"5","Fech"
"Syne22",4.66178964945944e-15,0.511692820423498,0.846,0.758,"5","Syne2"
"Klc31",4.68667650988182e-15,0.334178570458144,0.866,0.752,"5","Klc3"
"Sqle3",5.94074465368683e-15,0.396219626202065,0.651,0.335,"5","Sqle"
"Dgat22",7.10573663682858e-15,0.334337991383292,0.785,0.443,"5","Dgat2"
"Atp6v1b2",1.71387151782997e-14,0.450436669307005,0.745,0.528,"5","Atp6v1b2"
"Ttc39c",3.78687896562682e-14,0.309935259779928,0.765,0.446,"5","Ttc39c"
"Zdhhc13",4.10013358129555e-14,0.302107045035696,0.685,0.391,"5","Zdhhc13"
"Celsr2",5.33104648530664e-14,0.285906239185568,0.906,0.806,"5","Celsr2"
"Acsl15",5.77063819601338e-14,0.345747651246877,0.705,0.382,"5","Acsl1"
"Mpzl3",5.99218202198697e-14,0.257436168324998,0.564,0.286,"5","Mpzl3"
"Sox9",7.73954582094373e-14,0.393716996015147,0.664,0.466,"5","Sox9"
"Agpat31",7.95307111714388e-14,0.344131967941863,0.758,0.499,"5","Agpat3"
"Ccbl14",9.36247176982929e-14,0.459723675760629,0.772,0.47,"5","Ccbl1"
"Rgs2",9.95229030415161e-14,0.354981683671228,0.416,0.225,"5","Rgs2"
"Camsap3",1.19726569451507e-13,0.271536125076015,0.664,0.402,"5","Camsap3"
"Errfi1",2.16558478164292e-13,0.546784724260781,0.846,0.659,"5","Errfi1"
"Dnajb9",3.24323928792091e-13,0.378580761261436,0.758,0.694,"5","Dnajb9"
"Camk1d2",4.88119489860233e-13,0.301171276864852,0.846,0.604,"5","Camk1d"
"Fam43a",4.93841140954221e-13,0.367901354710374,0.591,0.365,"5","Fam43a"
"Abhd6",5.13950285202848e-13,0.325643293400114,0.651,0.367,"5","Abhd6"
"Esrp23",5.22222074299152e-13,0.311541107291519,0.866,0.644,"5","Esrp2"
"Rgnef",8.37990464896952e-13,0.340689632912776,0.732,0.461,"5","Rgnef"
"Ier51",8.47337100057e-13,0.369399953406043,0.779,0.635,"5","Ier5"
"Cmtm6",1.07634827269217e-12,0.369252229597944,0.718,0.513,"5","Cmtm6"
"Serpinb82",2.25426910719068e-12,0.267373994767203,0.685,0.378,"5","Serpinb8"
"Bambi5",2.48676387835954e-12,0.39931557228139,0.678,0.379,"5","Bambi"
"Stam2",4.61988300029715e-12,0.296836407807535,0.799,0.646,"5","Stam2"
"Il17rc3",4.74324432388814e-12,0.399934243431996,0.886,0.667,"5","Il17rc"
"Arl5b",4.95688241867238e-12,0.275407799531405,0.812,0.693,"5","Arl5b"
"Scamp2",5.12775443690985e-12,0.38335169137842,0.812,0.674,"5","Scamp2"
"Llgl2",5.14303844139731e-12,0.272690321448083,0.685,0.395,"5","Llgl2"
"Slc39a63",5.71613667492868e-12,0.351497190366649,0.899,0.816,"5","Slc39a6"
"Elovl7",6.10783136724595e-12,0.336226797062417,0.658,0.407,"5","Elovl7"
"Capns23",6.22565968446193e-12,0.343745066864634,0.852,0.622,"5","Capns2"
"Ak31",7.74130653048724e-12,0.388312180330095,0.926,0.867,"5","Ak3"
"Naprt1",9.79307664092372e-12,0.34950188544569,0.584,0.296,"5","Naprt1"
"Selenbp14",1.66974851568722e-11,0.27589315465713,0.805,0.606,"5","Selenbp1"
"Slain2",1.92878488792955e-11,0.287084022903227,0.832,0.697,"5","Slain2"
"Uchl3",2.38751131322774e-11,0.250318057803402,0.906,0.782,"5","Uchl3"
"Ankrd9",5.21593231391094e-11,0.305432851322083,0.638,0.353,"5","Ankrd9"
"Parl1",5.32741756414432e-11,0.343936571070731,0.893,0.721,"5","Parl"
"Gjb42",5.64309833360747e-11,0.308009784256263,0.664,0.382,"5","Gjb4"
"Ebp",7.27851248456976e-11,0.298427020726432,0.913,0.843,"5","Ebp"
"Id13",8.45203176581286e-11,0.509308645168839,0.872,0.724,"5","Id1"
"Aacs1",1.55763147940335e-10,0.300592237373534,0.604,0.331,"5","Aacs"
"Fam129b4",1.80883906338062e-10,0.383187707874159,0.879,0.784,"5","Fam129b"
"Sc4mol2",2.41193762614978e-10,0.361203359133792,0.718,0.478,"5","Sc4mol"
"Hspb81",2.68759174707395e-10,0.379818149983728,0.96,0.897,"5","Hspb8"
"Mxd1",3.02422987462464e-10,0.289527105150897,0.611,0.425,"5","Mxd1"
"Cyp515",3.09913329481198e-10,0.361796605075169,0.685,0.417,"5","Cyp51"
"Klk11",4.78590821959973e-10,0.300233038430891,0.913,0.824,"5","Klk11"
"Cask",5.3633697728991e-10,0.334819107450711,0.752,0.528,"5","Cask"
"Entpd51",5.67768123775565e-10,0.272042179203349,0.691,0.422,"5","Entpd5"
"Tprgl",6.96764355140541e-10,0.343849644225958,0.926,0.871,"5","Tprgl"
"Rhod",7.28317460659142e-10,0.299511733986693,0.591,0.353,"5","Rhod"
"Gdpd11",9.96339152763718e-10,0.26809934955516,0.732,0.459,"5","Gdpd1"
"Tmbim4",1.76073468984625e-09,0.264243272154652,0.772,0.609,"5","Tmbim4"
"Nipal12",2.17806067277384e-09,0.391603029450099,0.732,0.517,"5","Nipal1"
"Atp6v1d1",2.26407774876344e-09,0.271868663339949,0.866,0.753,"5","Atp6v1d"
"Gba1",2.45746407105347e-09,0.351439301010064,0.765,0.588,"5","Gba"
"Sertad1",2.79272087171145e-09,0.360799745649288,0.886,0.815,"5","Sertad1"
"Tuba81",2.97311021070642e-09,0.263359117617563,0.295,0.094,"5","Tuba8"
"Psen1",4.95162162475718e-09,0.263539616044081,0.852,0.663,"5","Psen1"
"Ide",5.1153673898251e-09,0.263349789559646,0.812,0.604,"5","Ide"
"H2-T23",7.47714178169436e-09,0.279967049605246,0.832,0.714,"5","H2-T23"
"Gpr87",7.50639853473111e-09,0.328552756344549,0.758,0.54,"5","Gpr87"
"Myo1e",8.08043921517163e-09,0.265437060449741,0.792,0.728,"5","Myo1e"
"Gigyf2",2.95782489651056e-08,0.250507447528915,0.792,0.627,"5","Gigyf2"
"Clip42",3.4942711497501e-08,0.274965716605761,0.812,0.736,"5","Clip4"
"Ppfibp1",3.698041334253e-08,0.272914455294342,0.839,0.746,"5","Ppfibp1"
"Prrg43",4.12160161346473e-08,0.348065715561171,0.772,0.669,"5","Prrg4"
"Fdps4",6.93583410577341e-08,0.297514064281419,0.799,0.576,"5","Fdps"
"Arl8b",7.20075395172624e-08,0.286063506409313,0.879,0.824,"5","Arl8b"
"Ss18",7.4939997615837e-08,0.292409754843981,0.799,0.707,"5","Ss18"
"Slc9a3r12",1.0637612060144e-07,0.283631275556685,0.846,0.72,"5","Slc9a3r1"
"Atp6ap1",1.17432628496982e-07,0.327999584427815,0.913,0.854,"5","Atp6ap1"
"Ap1b11",1.20539383351616e-07,0.276388064051782,0.879,0.79,"5","Ap1b1"
"Rcan1",1.39534044283045e-07,0.292830398892479,0.792,0.591,"5","Rcan1"
"Dohh",1.74073407108833e-07,0.275292012141469,0.846,0.655,"5","Dohh"
"Dbnl1",2.00003256389359e-07,0.251595422056998,0.886,0.768,"5","Dbnl"
"Stap21",2.09202416699878e-07,0.254818751104304,0.738,0.514,"5","Stap2"
"Tollip",2.44492741037524e-07,0.291279846331349,0.705,0.535,"5","Tollip"
"Acsl3",3.40851191221886e-07,0.271457009928946,0.812,0.711,"5","Acsl3"
"Duoxa1",3.53191398994576e-07,0.303523775162628,0.738,0.533,"5","Duoxa1"
"Ldlr2",5.43025363154059e-07,0.264010485297987,0.846,0.7,"5","Ldlr"
"Slc44a21",7.45612438768104e-07,0.281426000291988,0.826,0.661,"5","Slc44a2"
"Epha11",8.06845306702616e-07,0.277758349778485,0.866,0.724,"5","Epha1"
"Fdft13",1.21811933114269e-06,0.271473643494105,0.651,0.442,"5","Fdft1"
"Pim32",1.29233714333322e-06,0.370767330790772,0.926,0.871,"5","Pim3"
"2310002L13Rik2",1.81765064554858e-06,0.406186461161165,0.604,0.413,"5","2310002L13Rik"
"Atp6v1a",2.0178743933241e-06,0.278438428135765,0.906,0.852,"5","Atp6v1a"
"Dhrs11",2.31941662124415e-06,0.270549438993155,0.899,0.846,"5","Dhrs1"
"Arpc1a",2.82246661641093e-06,0.260390038933509,0.812,0.721,"5","Arpc1a"
"Mafk",2.88114817376004e-06,0.259878791511711,0.752,0.63,"5","Mafk"
"Arc",3.21245938010725e-06,0.43291526225484,0.664,0.488,"5","Arc"
"Lap3",3.98116524415821e-06,0.253239292275503,0.799,0.649,"5","Lap3"
"Mid1ip12",7.27963560801231e-06,0.294952425456409,0.678,0.515,"5","Mid1ip1"
"Ehf",8.651240634318e-06,0.282211194326618,0.799,0.68,"5","Ehf"
"Ndrg12",1.40359143921463e-05,0.340383993948721,0.859,0.794,"5","Ndrg1"
"Fam84a2",2.37026189748015e-05,0.30107528847794,0.698,0.553,"5","Fam84a"
"Trim16",8.3551735508893e-05,0.286225290031297,0.792,0.691,"5","Trim16"
"Slpi2",9.88186047403233e-05,0.387195847136715,0.268,0.125,"5","Slpi"
"Il1rn1",0.000193865647595835,0.330607401098554,0.644,0.579,"5","Il1rn"
"Krt154",1.43559776476222e-43,0.787106787164207,1,0.866,"6","Krt15"
"Txnip3",9.23224733972237e-35,0.802424115397335,0.84,0.476,"6","Txnip"
"Tsc22d32",4.52225277518398e-34,0.762182434166933,0.817,0.545,"6","Tsc22d3"
"Ccnd24",2.2143267733708e-26,0.743304169451978,0.977,0.826,"6","Ccnd2"
"5730469M10Rik5",7.40876643290077e-22,0.642118443099874,0.969,0.698,"6","5730469M10Rik"
"Cdca75",3.08884999756117e-21,0.571144386750062,0.84,0.493,"6","Cdca7"
"Hpgd5",9.19523941303535e-21,0.836331984007592,0.771,0.51,"6","Hpgd"
"Gas14",4.03689138083432e-20,0.665626094246372,0.901,0.639,"6","Gas1"
"Col17a16",6.45784081431093e-20,0.604770724944928,0.992,0.822,"6","Col17a1"
"Vav32",1.14313522156847e-19,0.469810980424146,0.847,0.732,"6","Vav3"
"Lamb35",1.14777661334504e-19,0.621557134252191,0.985,0.758,"6","Lamb3"
"Car124",3.06504486145599e-19,0.56095149750213,0.878,0.63,"6","Car12"
"Ccdc35",3.99390609264675e-19,0.59858252846068,0.985,0.826,"6","Ccdc3"
"Pappa5",9.35226501163299e-19,0.667682453724245,0.718,0.361,"6","Pappa"
"Cav14",2.45987565053278e-18,0.619631582185707,0.863,0.602,"6","Cav1"
"Barx25",3.94506115869443e-18,0.459319446170449,0.992,0.74,"6","Barx2"
"Megf63",7.15356567360168e-18,0.495307716054282,0.664,0.31,"6","Megf6"
"Tmprss11a4",1.081918508174e-17,0.664227552940027,0.817,0.611,"6","Tmprss11a"
