"","p_val","avg_diff","pct.1","pct.2","cluster","gene"
"Cdca5",0,0.338727006237496,0.507,0.011,"2","Cdca5"
"Depdc1a",0,0.325429891256361,0.501,0.011,"2","Depdc1a"
"Ncapg",0,0.325268188980331,0.479,0.007,"2","Ncapg"
"Shcbp1",0,0.322594919185797,0.485,0.007,"2","Shcbp1"
"Foxm1",0,0.320453214072892,0.518,0.013,"2","Foxm1"
"Mis18bp1",0,0.285928819139599,0.45,0.009,"2","Mis18bp1"
"Sgol2",0,0.28325293780051,0.447,0.009,"2","Sgol2"
"2310061C15Rik",1.48219693752374e-323,0.508086616209012,0.797,0.272,"2","2310061C15Rik"
"Mns1",4.49599737715534e-322,0.295917134374699,0.464,0.013,"2","Mns1"
"Bub1",1.1681681707417e-316,0.254528040422357,0.429,0.007,"2","Bub1"
"Prdx4",1.50272094322091e-315,0.597929033188342,0.827,0.228,"2","Prdx4"
"Wbp51",1.72146272240841e-315,0.677568683460173,0.98,0.742,"2","Wbp5"
"Ndc80",1.00745743719759e-314,0.271250282519213,0.416,0.006,"2","Ndc80"
"Cdca2",1.46706474925037e-312,0.270607290006114,0.425,0.007,"2","Cdca2"
"Rrm2",1.2491096600214e-310,0.656529145929315,0.515,0.062,"2","Rrm2"
"Cenpp",4.67441463862606e-309,0.323067800958049,0.562,0.043,"2","Cenpp"
"Fzr1",9.59969876265995e-304,0.481454557883404,0.733,0.247,"2","Fzr1"
"Psrc1",1.87624595414331e-302,0.463179580003933,0.721,0.126,"2","Psrc1"
"Cenpq",4.52355950065762e-301,0.332236459511996,0.567,0.047,"2","Cenpq"
"Neil3",3.217870232712e-297,0.257924040914883,0.367,0.002,"2","Neil3"
"Hmgb31",9.49419930664706e-295,0.619866349604737,0.925,0.442,"2","Hmgb3"
"Ezh2",2.3324115015439e-294,0.551247632458112,0.807,0.329,"2","Ezh2"
"Anp32b",3.95171253734985e-294,0.602765831323776,1,0.944,"2","Anp32b"
"Cenpn",2.93358928887104e-293,0.263627941809075,0.469,0.02,"2","Cenpn"
"Ncaph",1.6241305755333e-291,0.255505448267808,0.416,0.01,"2","Ncaph"
"Tsen34",1.82451924468123e-286,0.590587594771811,0.969,0.724,"2","Tsen34"
"Uhrf1",3.8650940792741e-285,0.346178241787019,0.517,0.036,"2","Uhrf1"
"Dlgap5",7.17620936217986e-284,0.359340063415647,0.543,0.05,"2","Dlgap5"
"Dnajc9",3.33314363901048e-280,0.539406347495832,0.784,0.295,"2","Dnajc9"
"H1fx",3.01348570251203e-275,0.404260661236202,0.595,0.073,"2","H1fx"
"Kif4",2.0559669799762e-274,0.279203754169893,0.461,0.024,"2","Kif4"
"Rad51ap1",1.35784154291823e-272,0.262892579322375,0.378,0.007,"2","Rad51ap1"
"Cdc25b",7.19175581623983e-271,0.44907195747098,0.677,0.147,"2","Cdc25b"
"Srsf3",6.10008390945407e-270,0.624661432241631,1,0.939,"2","Srsf3"
"Cenph",2.55754565799184e-266,0.308099142383444,0.478,0.031,"2","Cenph"
"Gas2l3",1.75906585055134e-261,0.256876696357761,0.365,0.007,"2","Gas2l3"
"Calm3",5.86996512010138e-261,0.533456203898128,0.883,0.455,"2","Calm3"
"1700097N02Rik",1.66714451277641e-257,0.429558475282974,0.61,0.089,"2","1700097N02Rik"
"Fen1",7.3207781702343e-254,0.390363265045093,0.582,0.086,"2","Fen1"
"Cenpk",9.8715522814317e-253,0.291361749486764,0.476,0.036,"2","Cenpk"
"Snrpd1",5.19748316704912e-252,0.534458993351633,0.986,0.787,"2","Snrpd1"
"Hnrnpa3",2.12470212396982e-251,0.540969192008771,0.998,0.934,"2","Hnrnpa3"
"Rnf26",5.93859790675065e-246,0.435238699428378,0.765,0.25,"2","Rnf26"
"Nup37",5.49581755519531e-245,0.410463986678395,0.661,0.146,"2","Nup37"
"Lbr",3.95058159573201e-243,0.426957882450867,0.735,0.231,"2","Lbr"
"Hp1bp3",2.47579616781456e-239,0.529367656045894,0.877,0.477,"2","Hp1bp3"
"Haus4",1.25329172141904e-237,0.313854908312369,0.489,0.048,"2","Haus4"
"Gmnn",2.09886181563082e-237,0.408385381359685,0.629,0.153,"2","Gmnn"
"Tuba1c1",9.39757944005793e-233,0.598725990791053,0.91,0.602,"2","Tuba1c"
"Trip13",1.23139653721756e-232,0.253734574325848,0.434,0.029,"2","Trip13"
"Mcm5",1.86215137319008e-232,0.365922425298544,0.516,0.059,"2","Mcm5"
"Cenpl",9.22812617710806e-232,0.294038870618382,0.497,0.054,"2","Cenpl"
"Ngfrap1",1.52869672279317e-229,0.534810946854243,0.862,0.387,"2","Ngfrap1"
"Usp1",4.27878794878411e-228,0.432979447345699,0.745,0.225,"2","Usp1"
"Rfc5",4.06245924840458e-225,0.375873347673824,0.662,0.147,"2","Rfc5"
"Fkbp2",1.5510754936899e-223,0.476808478500696,0.96,0.768,"2","Fkbp2"
"Hist1h1b",1.61866416410444e-222,0.295101878901934,0.357,0.015,"2","Hist1h1b"
"Exosc8",1.80819043139672e-219,0.410874947647375,0.776,0.247,"2","Exosc8"
"Fam33a",1.75884691634873e-218,0.258578185278816,0.403,0.026,"2","Fam33a"
"Pkmyt1",4.83854378193108e-216,0.318224998174272,0.556,0.091,"2","Pkmyt1"
"Pcna",3.99239254228698e-215,0.472131956397063,0.733,0.551,"2","Pcna"
"Ahcy",2.9611777683745e-211,0.491671695437264,0.912,0.483,"2","Ahcy"
"Rnaseh2c",3.67665924747199e-211,0.483301752179878,0.934,0.577,"2","Rnaseh2c"
"Nudc",2.34885544953782e-209,0.471511317680825,0.986,0.827,"2","Nudc"
"Raly",5.45200830902155e-209,0.475220653604446,0.991,0.895,"2","Raly"
"Nudt21",4.01247013989923e-208,0.460679408781071,0.983,0.78,"2","Nudt21"
"Epcam1",8.85059697875317e-208,0.653956533200417,0.961,0.65,"2","Epcam"
"Lig1",8.20753701327356e-207,0.445350809382651,0.542,0.111,"2","Lig1"
"Banf1",1.17745554122228e-206,0.455446824108643,0.976,0.826,"2","Banf1"
"Tubg1",3.33958157386552e-206,0.4030242247877,0.687,0.237,"2","Tubg1"
"1500011H22Rik",1.46861042955532e-205,0.315312799886025,0.636,0.138,"2","1500011H22Rik"
"Hirip3",3.03678353330829e-205,0.303690529030699,0.511,0.073,"2","Hirip3"
"Dtymk1",7.55515880123774e-204,0.478750072162137,0.891,0.435,"2","Dtymk"
"Cbx3",1.81320724199844e-200,0.538810219770893,0.764,0.357,"2","Cbx3"
"Smc6",8.75081030331506e-200,0.48024821555958,0.864,0.484,"2","Smc6"
"Cbx5",3.20325006438117e-197,0.350433064619744,0.657,0.163,"2","Cbx5"
"Rfc4",1.77240022997346e-196,0.382456328894534,0.725,0.227,"2","Rfc4"
"Ranbp1",8.90182638506161e-194,0.530280609533432,0.987,0.889,"2","Ranbp1"
"Dctpp1",8.01715718438775e-193,0.448773465931559,0.809,0.501,"2","Dctpp1"
"Maz",2.33666787568105e-192,0.346012501012379,0.668,0.171,"2","Maz"
"Haus8",1.05609278100019e-191,0.272787680776194,0.501,0.074,"2","Haus8"
"Psip1",3.52945941846616e-191,0.39273370216138,0.683,0.205,"2","Psip1"
"Lsm4",4.44060024355595e-188,0.406913789058142,0.998,0.932,"2","Lsm4"
"Taf9",1.63701024664822e-187,0.41337395626582,0.985,0.862,"2","Taf9"
"Tipin",1.66727743771726e-187,0.440248795078611,0.675,0.246,"2","Tipin"
"Hmgn5",1.58857567691935e-185,0.452348908533936,0.875,0.431,"2","Hmgn5"
"Lsm6",3.20623194935372e-184,0.414203206006758,0.932,0.652,"2","Lsm6"
"Anapc5",1.80689921276078e-183,0.458986982376458,0.979,0.79,"2","Anapc5"
"2700029M09Rik",6.64885986083742e-182,0.42538794619539,0.867,0.485,"2","2700029M09Rik"
"Rangap11",8.63704812870527e-182,0.43202530406105,0.912,0.563,"2","Rangap1"
"H2afy",8.95035928399496e-179,0.426759701984115,0.994,0.912,"2","H2afy"
"Krt151",2.43714536231935e-178,0.338264656123901,0.998,0.923,"2","Krt15"
"Alyref",2.83092868633266e-178,0.423542446938499,0.929,0.686,"2","Alyref"
"Prkcdbp1",3.27439920856955e-178,0.472163710163837,0.936,0.5,"2","Prkcdbp"
"Dynlt1a",8.26596939426126e-177,0.285558158641885,0.518,0.104,"2","Dynlt1a"
"Rnaseh2b",1.03423400300373e-175,0.424102376751427,0.811,0.41,"2","Rnaseh2b"
"Rbbp7",2.30589167122236e-174,0.450077838869276,0.936,0.639,"2","Rbbp7"
"Nfib1",3.18015307979725e-174,0.505483554444939,0.941,0.615,"2","Nfib"
"Gpx41",5.45864107424553e-174,0.482048116451245,0.988,0.881,"2","Gpx4"
"Terf1",3.30359302240075e-172,0.298881539045771,0.522,0.108,"2","Terf1"
"Tmem107",9.74457695441974e-172,0.400289089659818,0.82,0.37,"2","Tmem107"
"Rpa2",8.04867657841813e-171,0.278664071036721,0.461,0.073,"2","Rpa2"
"Srsf7",2.08603236313733e-170,0.481700000465934,0.974,0.824,"2","Srsf7"
"Acat1",2.97771955528929e-169,0.429402846407248,0.917,0.603,"2","Acat1"
"Zfp367",4.02127006809475e-167,0.260456347017198,0.439,0.063,"2","Zfp367"
"Serpinb6a2",1.58676611823118e-166,0.470811328353083,0.981,0.635,"2","Serpinb6a"
"Vrk1",9.49681302233381e-164,0.272815741954704,0.534,0.111,"2","Vrk1"
"Wfdc22",2.98734205348983e-162,0.747556870939162,0.936,0.552,"2","Wfdc2"
"Sae1",1.74779892230498e-161,0.408706433838567,0.919,0.628,"2","Sae1"
"Cln6",6.90119916380783e-159,0.325647644477915,0.625,0.183,"2","Cln6"
"Trim59",1.73060826389955e-158,0.291981296471136,0.489,0.096,"2","Trim59"
"Naa38",4.23401053359436e-156,0.388031415453784,0.902,0.592,"2","Naa38"
"Ppih",9.44794459520897e-156,0.361952761258934,0.813,0.385,"2","Ppih"
"Oxct1",9.59488103939606e-155,0.411433735031086,0.988,0.869,"2","Oxct1"
"Mlf1",2.08362840354848e-154,0.274430464180367,0.486,0.093,"2","Mlf1"
"Fam83d",2.85926537071414e-154,0.294656386509349,0.546,0.127,"2","Fam83d"
"Anapc11",7.72191685027543e-152,0.376835335478685,0.929,0.65,"2","Anapc11"
"Hist1h2ae",2.09570113092489e-150,0.271867810157964,0.286,0.027,"2","Hist1h2ae"
"Fbln1",1.28499623951306e-149,0.253325647369103,0.489,0.098,"2","Fbln1"
"Ddx39b",1.45830405433151e-148,0.44822174619865,0.957,0.755,"2","Ddx39b"
"Slbp",3.69401505487831e-148,0.385884787367735,0.572,0.31,"2","Slbp"
"Ccdc123",9.36427079341668e-148,0.284788363760402,0.496,0.109,"2","Ccdc123"
"Nap1l11",1.97897617224365e-147,0.429137827031409,0.982,0.818,"2","Nap1l1"
"Rfc2",2.21020423950499e-146,0.365963295244185,0.727,0.322,"2","Rfc2"
"Itgb3bp",1.9380425716538e-144,0.279034384503135,0.6,0.174,"2","Itgb3bp"
"Ssrp1",5.33120801695802e-143,0.40400869427571,0.955,0.737,"2","Ssrp1"
"Ckap5",1.82706064144608e-142,0.284937035461052,0.572,0.17,"2","Ckap5"
"Dazap1",4.63440805967203e-142,0.388726409922923,0.982,0.846,"2","Dazap1"
"5930416I19Rik",9.08791611232595e-142,0.27646311857588,0.579,0.168,"2","5930416I19Rik"
"Tcf19",1.19416399444095e-141,0.280647743739714,0.304,0.033,"2","Tcf19"
"Mcm7",2.53915157828309e-141,0.318131183452963,0.493,0.123,"2","Mcm7"
"Nsmce4a",2.7132887026553e-141,0.372423318714593,0.853,0.498,"2","Nsmce4a"
"Rdm1",5.63004181501994e-140,0.349909238799438,0.74,0.32,"2","Rdm1"
"Hsp90b1",1.29196779815704e-139,0.477576455239565,0.944,0.723,"2","Hsp90b1"
"Ptn",1.40479425429003e-139,0.251010239774533,0.559,0.159,"2","Ptn"
"Pih1d1",1.43550153849905e-139,0.362015802751701,0.802,0.435,"2","Pih1d1"
"Lmnb2",4.39967625060722e-139,0.251481808011365,0.458,0.097,"2","Lmnb2"
"Smc1a",8.59476227895073e-139,0.378640818265216,0.84,0.489,"2","Smc1a"
"Nsmce1",1.09065731716405e-136,0.322528919033635,0.698,0.284,"2","Nsmce1"
"Cby1",2.7879795995688e-136,0.297291753867541,0.679,0.257,"2","Cby1"
"Miip",3.79088010754026e-136,0.28881586843292,0.526,0.139,"2","Miip"
"Apoe1",1.2554438535931e-135,0.480565932357427,0.998,0.834,"2","Apoe"
"Sept10",7.38447470953086e-135,0.253418427503046,0.521,0.131,"2","Sept10"
"Ctcf",5.82372963610509e-133,0.341062931683762,0.771,0.381,"2","Ctcf"
"Hnrnpu",3.86040346912192e-132,0.383603573210559,0.989,0.892,"2","Hnrnpu"
"Reep4",5.93696398802551e-132,0.363719235914659,0.851,0.636,"2","Reep4"
"Dap",2.54854586104644e-131,0.278366836801918,0.617,0.198,"2","Dap"
"Ppil1",9.1144481194775e-131,0.33523860691156,0.752,0.422,"2","Ppil1"
"Prim1",1.24931558292605e-130,0.295453056322441,0.549,0.171,"2","Prim1"
"Actl6a",3.87020615909626e-130,0.349946258911966,0.835,0.479,"2","Actl6a"
"Lmf2",1.90455472158056e-128,0.264632128157498,0.571,0.173,"2","Lmf2"
"Eny2",2.6736265847184e-128,0.351396702989482,0.969,0.773,"2","Eny2"
"0610010K14Rik",8.25161031093734e-127,0.355655319118285,0.852,0.568,"2","0610010K14Rik"
"Cep57",9.6780487990141e-127,0.263894077950847,0.521,0.143,"2","Cep57"
"Gclm1",5.49305274683132e-126,0.397432987604533,0.852,0.482,"2","Gclm"
"G3bp1",1.27954733309862e-125,0.371020723086338,0.973,0.868,"2","G3bp1"
"Srsf1",2.96535040419345e-125,0.364164788266497,0.898,0.619,"2","Srsf1"
"Itgb42",2.51213092003552e-123,0.308545191910618,0.921,0.532,"2","Itgb4"
"Larp7",3.05861823083616e-122,0.294609958851601,0.733,0.316,"2","Larp7"
"Ppp1cc",1.33680118505832e-121,0.348536771557566,0.941,0.671,"2","Ppp1cc"
"Carhsp1",1.05121949486276e-119,0.328204222410521,0.811,0.424,"2","Carhsp1"
"Sfpq",3.3073924441813e-119,0.375755492938632,0.937,0.732,"2","Sfpq"
"Sh3bgrl",1.25866945498763e-118,0.268124302973568,0.622,0.221,"2","Sh3bgrl"
"Ugdh1",2.70578219443843e-118,0.273149766565873,0.763,0.345,"2","Ugdh"
"Ptrf2",2.01272515305535e-117,0.410675911251076,0.979,0.767,"2","Ptrf"
"Rpa3",2.00426933210016e-115,0.301820559842913,0.684,0.302,"2","Rpa3"
"Ddx39",3.48377203358305e-115,0.343880543443302,0.872,0.593,"2","Ddx39"
"Hpgd2",9.53915260899806e-115,0.549753052061897,0.733,0.36,"2","Hpgd"
"Mrpl51",9.86724745159192e-115,0.3258539532046,0.934,0.732,"2","Mrpl51"
"Xist1",8.20144549099973e-114,0.9556537984472,0.493,0.226,"2","Xist"
"Rbm8a",1.30516040857298e-113,0.329208755318074,0.987,0.887,"2","Rbm8a"
"Cwc15",1.39078182966223e-112,0.327026432514726,0.966,0.805,"2","Cwc15"
"Sod1",2.08205535637154e-112,0.348085780741524,0.907,0.6,"2","Sod1"
"Nudcd2",4.32521473251367e-112,0.317347208651517,0.797,0.453,"2","Nudcd2"
"Cyb5r3",7.93291098414427e-112,0.380740297749095,0.962,0.668,"2","Cyb5r3"
"Mzt1",1.1449893164528e-111,0.306178306699919,0.702,0.336,"2","Mzt1"
"Ilf2",4.17917966895171e-111,0.337447764291566,0.856,0.527,"2","Ilf2"
"Ptges3",1.92415437432068e-110,0.339101745721644,0.968,0.836,"2","Ptges3"
"Slc12a2",4.86847038846831e-110,0.275693596574912,0.732,0.328,"2","Slc12a2"
"Cotl11",8.34811579732931e-110,0.317742463616628,0.916,0.567,"2","Cotl1"
"Hat1",2.70302109448288e-109,0.290358561489761,0.613,0.246,"2","Hat1"
"Pold2",5.74278656951467e-109,0.291799352620824,0.616,0.279,"2","Pold2"
"5730469M10Rik2",5.67870665372113e-107,0.291141510902577,0.93,0.611,"2","5730469M10Rik"
"Ncaph2",1.3499080940544e-105,0.308790943543421,0.865,0.561,"2","Ncaph2"
"H19",1.3978276651527e-105,0.342044309865859,0.405,0.094,"2","H19"
"Tmsb10",7.1586608138667e-105,0.319142853792946,0.999,0.923,"2","Tmsb10"
"Fkbp4",2.83880503112689e-104,0.348571570816408,0.945,0.773,"2","Fkbp4"
"Cdca71",2.99642813811009e-104,0.289987643294075,0.669,0.281,"2","Cdca7"
"Chchd6",8.23102011114541e-104,0.261134629869979,0.713,0.322,"2","Chchd6"
"Rell1",1.98023476240525e-102,0.304589816483757,0.814,0.462,"2","Rell1"
"Nfic",8.10412405335403e-101,0.25857890517678,0.617,0.242,"2","Nfic"
"H1f0",2.92754077616565e-99,0.489996653831069,0.932,0.757,"2","H1f0"
"Cetn3",1.0579162617926e-98,0.312716302584481,0.963,0.808,"2","Cetn3"
"Crabp11",1.13716206092063e-98,0.485867857384974,0.694,0.314,"2","Crabp1"
"Morf4l11",1.47879009070189e-98,0.325392332717954,0.935,0.658,"2","Morf4l1"
"Srsf2",1.30563988798128e-97,0.333351675625291,0.998,0.947,"2","Srsf2"
"Idh2",1.96141370468139e-97,0.301871383388436,0.781,0.446,"2","Idh2"
"2310036O22Rik",1.00772326842873e-96,0.308863654000422,0.967,0.89,"2","2310036O22Rik"
"Eif1b",2.35435520430416e-96,0.266572582339086,0.715,0.339,"2","Eif1b"
"Nono",5.41358528946587e-96,0.292547811713677,0.986,0.863,"2","Nono"
"Nasp",1.84562836551284e-94,0.307898087834019,0.738,0.426,"2","Nasp"
"Xrcc1",4.23940279391476e-94,0.250359624144805,0.695,0.329,"2","Xrcc1"
"Atp1b31",1.2657865569401e-93,0.365240731718052,0.979,0.803,"2","Atp1b3"
"Oaz2",1.26258215153659e-92,0.281238238226001,0.856,0.517,"2","Oaz2"
"Nol7",1.32608202481473e-92,0.295777274964667,0.973,0.811,"2","Nol7"
"Oat1",1.95246412522619e-92,0.344788424171158,0.935,0.664,"2","Oat"
"Moxd12",1.08753576198016e-91,0.308943519500308,0.88,0.549,"2","Moxd1"
"Orc6",5.44942051319434e-91,0.262621939741015,0.603,0.263,"2","Orc6"
"Lgals11",7.81551334501602e-91,0.291640923717826,0.526,0.19,"2","Lgals1"
"Snrpc",5.27854651884599e-90,0.287539058009731,0.936,0.736,"2","Snrpc"
"Trim28",1.81381723667374e-89,0.291797692480565,0.923,0.666,"2","Trim28"
"Sap30",6.01576730978903e-89,0.294406652650482,0.84,0.513,"2","Sap30"
"Magoh",1.77619414776929e-88,0.301560123404088,0.95,0.756,"2","Magoh"
"Snrnp40",2.0201240785205e-88,0.267867878482644,0.771,0.433,"2","Snrnp40"
"Phgdh1",2.41191062013021e-88,0.329457464258759,0.941,0.678,"2","Phgdh"
"Sumo3",1.44414545819626e-87,0.30808480830203,0.931,0.722,"2","Sumo3"
"Zfp36l21",7.10206085052646e-87,0.293203284646349,0.798,0.443,"2","Zfp36l2"
"Stra13",7.52127738756776e-87,0.284755858029565,0.917,0.685,"2","Stra13"
"Ctbp1",8.48704335836804e-87,0.283598978022632,0.955,0.759,"2","Ctbp1"
"Aarsd1",1.42203499633805e-86,0.275970195208647,0.791,0.481,"2","Aarsd1"
"Gtl3",2.80321583585949e-86,0.25183044390779,0.835,0.508,"2","Gtl3"
"Eif4h",6.76865516827201e-86,0.272643381657363,0.985,0.875,"2","Eif4h"
"Tra2b",3.94442588079048e-85,0.300123948206082,0.943,0.755,"2","Tra2b"
"Ssna1",1.16523661786467e-84,0.27768098874758,0.913,0.69,"2","Ssna1"
"Hnrnpd",1.56755617911653e-84,0.303653888823401,0.856,0.587,"2","Hnrnpd"
"Siva11",6.90389108554068e-83,0.327202703548708,0.89,0.586,"2","Siva1"
"H2-Ke2",2.436287827204e-82,0.272280852059085,0.922,0.698,"2","H2-Ke2"
"Gnai2",5.447679861121e-82,0.29178541856482,0.955,0.805,"2","Gnai2"
"U2af1",1.65382382318103e-81,0.28846466919163,0.986,0.878,"2","U2af1"
"Rbbp4",3.07809940038967e-81,0.287768428168006,0.775,0.482,"2","Rbbp4"
"Smc3",4.82771895633778e-81,0.272411437517975,0.771,0.451,"2","Smc3"
"Dnaja1",6.86508105226608e-80,0.405884870982274,0.967,0.827,"2","Dnaja1"
"Dynll21",3.66304746194024e-79,0.265234757950187,0.888,0.591,"2","Dynll2"
"Igfbp71",1.64856671071364e-78,0.278651299222599,0.902,0.608,"2","Igfbp7"
"Psat1",5.13069015341813e-78,0.251438091446649,0.84,0.521,"2","Psat1"
"Hdac1",5.28129397215066e-77,0.28021816082292,0.883,0.653,"2","Hdac1"
"Ewsr1",1.08546875194728e-76,0.271301736259638,0.976,0.863,"2","Ewsr1"
"Vbp1",3.08104629146067e-76,0.258824423135404,0.852,0.577,"2","Vbp1"
"Lyar",4.59054575752522e-76,0.273445127944735,0.859,0.586,"2","Lyar"
"Oaz1",2.24515686442966e-75,0.263258608700153,0.981,0.9,"2","Oaz1"
"Sf3b5",3.11430754477671e-75,0.259318311946002,0.97,0.845,"2","Sf3b5"
"Idh3g",9.56444305163682e-75,0.294148775857169,0.93,0.732,"2","Idh3g"
"Smarca5",1.25320234920733e-74,0.267531462509435,0.875,0.625,"2","Smarca5"
"Capns11",1.91735101960333e-74,0.272569825357518,0.966,0.763,"2","Capns1"
"Ndufa5",6.01136678710947e-74,0.259505635088519,0.94,0.742,"2","Ndufa5"
"Hnrpdl",2.39373345115636e-73,0.281522059522107,0.947,0.784,"2","Hnrpdl"
"Brp44l",8.17239000418784e-73,0.254439213253661,0.955,0.76,"2","Brp44l"
"Fkbp3",1.7106340105085e-72,0.275713730551823,0.942,0.769,"2","Fkbp3"
"Bok",2.98823680191767e-72,0.304713793848043,0.966,0.818,"2","Bok"
"0610037P05Rik",6.95447432763633e-72,0.254660535563077,0.779,0.502,"2","0610037P05Rik"
"Pqlc1",9.79665900314486e-71,0.299972920059082,0.853,0.596,"2","Pqlc1"
"Srsf6",1.5176974861963e-70,0.289085369870899,0.93,0.805,"2","Srsf6"
"Luc7l2",7.98666819075413e-70,0.262864464732721,0.91,0.709,"2","Luc7l2"
"Rdx",2.03965017177288e-69,0.276115494917802,0.944,0.769,"2","Rdx"
"Khdrbs1",2.67232591940103e-69,0.260022700021146,0.915,0.706,"2","Khdrbs1"
"Pole41",2.81235889076848e-69,0.315770088180699,0.898,0.683,"2","Pole4"
"Ppm1g",7.11374193747857e-69,0.25681727827201,0.784,0.517,"2","Ppm1g"
"Snrpa1",9.2283901260859e-68,0.254285784126988,0.878,0.631,"2","Snrpa1"
"Stip1",9.81518126281058e-66,0.25222675866391,0.846,0.609,"2","Stip1"
"Mapre1",1.09227591846982e-64,0.250429367851156,0.948,0.78,"2","Mapre1"
"Pnrc2",1.89608993423111e-64,0.255154375145912,0.752,0.482,"2","Pnrc2"
"Hmgn3",1.14674618483144e-62,0.311632685931752,0.921,0.744,"2","Hmgn3"
"Serpine21",1.12363904144923e-58,0.452209682230356,0.558,0.279,"2","Serpine2"
"Tpr1",5.77927032868671e-57,0.27477899589965,0.911,0.733,"2","Tpr"
"B2m",2.1604696504538e-44,0.298588239183999,0.776,0.573,"2","B2m"
"Cxcl10",4.63840271056027e-43,0.376258541832497,0.343,0.136,"2","Cxcl10"
"Plac91",1.87878583768829e-40,0.263053726484694,0.794,0.579,"2","Plac9"
"Krt102",0,3.58816666343121,0.922,0.559,"3","Krt10"
"Krt6b3",0,2.94207830858213,0.727,0.3,"3","Krt6b"
"Krt162",0,2.64347357753854,1,0.858,"3","Krt16"
"Krt243",0,2.16129936847288,0.997,0.553,"3","Krt24"
"Ly6g6c2",0,1.92136415357961,0.897,0.449,"3","Ly6g6c"
"Krt172",0,1.80322056577748,0.992,0.841,"3","Krt17"
"Sbsn2",0,1.72195620465767,1,0.809,"3","Sbsn"
"Ctnnbip11",0,1.72139265803187,0.986,0.719,"3","Ctnnbip1"
"Fam25c2",0,1.63424596983723,1,0.805,"3","Fam25c"
"Spink52",0,1.59949314865898,0.993,0.515,"3","Spink5"
"Krtdap2",0,1.59176347927851,0.964,0.746,"3","Krtdap"
"Lypd33",0,1.44107994386339,0.999,0.824,"3","Lypd3"
"Dsg1a2",0,1.37866304668243,0.963,0.351,"3","Dsg1a"
"2310033E01Rik3",0,1.35908077190817,0.978,0.495,"3","2310033E01Rik"
"Tgm33",0,1.34410353064861,0.979,0.477,"3","Tgm3"
"Calm42",0,1.27629255998529,1,0.868,"3","Calm4"
"Cst62",0,1.20113707226968,0.937,0.391,"3","Cst6"
"Gm943",0,1.18440010495915,0.991,0.614,"3","Gm94"
"Prss53",0,1.05567969044768,0.722,0.059,"3","Prss53"
"Ppp1r21",0,1.0307688548361,0.984,0.819,"3","Ppp1r2"
"Pkp12",0,0.991219564879271,0.997,0.859,"3","Pkp1"
"Ckb3",0,0.969852094712053,0.91,0.336,"3","Ckb"
"Rab11a2",0,0.953154169573927,0.982,0.795,"3","Rab11a"
"Gja11",0,0.952145988812924,0.984,0.91,"3","Gja1"
"Fam46b2",0,0.900301626939649,0.838,0.241,"3","Fam46b"
"Endou3",0,0.893436822490804,0.908,0.26,"3","Endou"
"Pof1b2",0,0.870109484026751,0.841,0.305,"3","Pof1b"
"Cldn17",0,0.843612925256749,0.698,0.072,"3","Cldn17"
"Prdx51",0,0.8110964470854,0.996,0.86,"3","Prdx5"
"Rab252",0,0.805932567957029,1,0.944,"3","Rab25"
"Dusp221",0,0.732614168826363,0.938,0.624,"3","Dusp22"
"Plxdc22",0,0.723751983461846,0.841,0.351,"3","Plxdc2"
"Clint11",0,0.723542495832216,0.858,0.387,"3","Clint1"
"Pkp31",0,0.696937290643718,0.993,0.928,"3","Pkp3"
"Leprel42",0,0.692336288043691,0.913,0.504,"3","Leprel4"
"Efna5",0,0.688471952990308,0.819,0.328,"3","Efna5"
"Tgm5",0,0.687815396195757,0.76,0.171,"3","Tgm5"
"Cdkn1a1",2.09829679788777e-320,0.890379984615076,1,0.91,"3","Cdkn1a"
"Them51",2.32007664107877e-316,0.717092675395318,0.999,0.947,"3","Them5"
"2310042E22Rik1",3.54909328733009e-298,1.08143110623435,0.768,0.156,"3","2310042E22Rik"
"Tuba1a1",8.09032247926827e-296,0.967882854511367,0.954,0.697,"3","Tuba1a"
"Arap2",2.58278423839802e-292,0.574560056827494,0.845,0.44,"3","Arap2"
"Tubb2a1",2.12795948708747e-289,1.0911135718191,0.843,0.521,"3","Tubb2a"
"Defb4",1.68977417875603e-288,2.10593913433691,0.638,0.117,"3","Defb4"
"Dsc23",6.81377423137821e-286,0.931197773809215,0.887,0.428,"3","Dsc2"
"Aqp31",2.2936625525641e-285,0.885711807688476,0.992,0.934,"3","Aqp3"
"1110067D22Rik2",1.69132801448565e-284,0.904619564675439,0.906,0.415,"3","1110067D22Rik"
"Thop12",4.05541806322839e-279,0.715443908421533,0.934,0.57,"3","Thop1"
"Cd24a1",5.21119794642876e-278,0.914010303233162,0.991,0.896,"3","Cd24a"
"Elovl42",3.38040602225455e-274,1.02171921526544,0.839,0.29,"3","Elovl4"
"Pvrl42",3.73906380322314e-272,0.716989835994549,0.916,0.469,"3","Pvrl4"
"Tuba4a2",7.59293298588487e-263,0.871096903955516,0.971,0.784,"3","Tuba4a"
"2310002J15Rik2",3.64000187178917e-261,1.14350357828841,0.922,0.462,"3","2310002J15Rik"
"Areg2",1.74436960293602e-260,1.27178821898357,0.73,0.253,"3","Areg"
"Efhd1",6.0553176400288e-259,0.526078968189083,0.561,0.067,"3","Efhd1"
"Rhov3",1.00863215563202e-257,0.724912362114518,0.887,0.352,"3","Rhov"
"Cnfn2",1.09721421648853e-257,1.46345155006499,0.914,0.714,"3","Cnfn"
